Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.1	12.0	13.4	360	403	456
2h	10.6	11.1	10.1	554	565	589
3h+	10.1	8.1	9.1	785	778	841
Kaikki	10.5	10.3	10.3	595	543	607
Lkm	192.0	246.0	140.0	192	246	140
