Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	17.8	21.2	25.0	568	689	763
2h	15.3	18.7	19.0	742	883	887
3h+	14.0	15.6	15.5	921	1237	1196
Kaikki	15.5	18.2	20.3	726	894	864
Lkm	156.0	446.0	368.0	156	446	368
