Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.8	13.7	-	399	426
2h	-	9.8	11.9	-	534	584
3h+	10.5	10.0	9.1	834	910	936
Kaikki	10.6	10.2	10.4	740	654	673
Lkm	10	66.0	30.0	10	66	30
