Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.3	14.7	15.1	426	460	473
2h	11.2	12.1	11.7	631	589	632
3h+	11.0	9.4	9.6	833	813	887
Kaikki	11.3	12.0	10.9	632	571	693
Lkm	164.0	112.0	82.0	164	112	82
