Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	-	-	-	-
2h	-	10.8	-	-	534	-
3h+	-	8.1	-	-	932	-
Kaikki	8.6	9.1	9.0	474	662	575
Lkm	5	19	8	5	19	8
