Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	22.2	21.6	23.9	643	657	739
2h	16.7	18.5	-	756	838	-
3h+	13.1	-	-	997	-	-
Kaikki	16.8	20.0	19.4	763	718	798
Lkm	60.0	68	13	60	68	13
