Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	19.6	21.8	-	614	666
2h	13.0	18.7	-	655	805	-
3h+	11.3	11.8	11.8	942	1042	975
Kaikki	11.6	14.0	13.5	874	851	879
Lkm	142	66.0	32	142	66	32
