Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.2	12.7	14.1	396	424	500
2h	11.1	11.1	11.8	570	583	590
3h+	10.9	9.5	9.9	818	657	818
Kaikki	11.1	10.9	11.9	627	545	597
Lkm	98.0	96.0	42.0	98	96	42
