Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.5	15.0	17.8	469	500	577
2h	13.0	11.8	13.9	633	601	683
3h+	11.3	11.1	12.2	879	880	874
Kaikki	12.3	12.5	14.8	694	622	666
Lkm	108.0	164.0	128.0	108	164	128
