Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	8.8	-	-	447	-
3h+	-	6.4	-	-	737	-
Kaikki	8.3	7.0	-	412	573	-
Lkm	4	22.0	-	4	22	-
