Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.2	16.9	18.2	551	507	555
2h	12.2	12.3	13.3	610	600	644
3h+	11.6	10.0	-	890	843	-
Kaikki	11.8	13.6	15.3	748	573	596
Lkm	162.0	254.0	141	162	254	141
