Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.3	11.4	13.7	400	421	486
2h	10.7	10.6	10.6	494	567	566
3h+	10.4	10.3	10.7	798	887	926
Kaikki	10.8	10.5	11.2	501	660	686
Lkm	854.0	74.0	40.0	854	74	40
