Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	24.3	24.2	24.5	710	668	686
2h	-	17.8	18.1	-	820	837
3h+	-	16.3	16.8	-	1184	1375
Kaikki	20.2	20.6	21.5	824	755	753
Lkm	10	1180.0	498.0	10	1180	498
