Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.8	-	-	341	-	-
2h	10.0	-	-	516	-	-
3h+	9.2	-	-	743	-	-
Kaikki	9.9	10.7	9.4	533	528	415
Lkm	24.0	5	4	24	5	4
