Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.8	16.5	16.3	474	495	494
2h	12.1	11.1	11.7	593	542	569
3h+	11.2	7.3	9.4	735	619	842
Kaikki	12.2	12.2	13.0	589	525	563
Lkm	78.0	136.0	70.0	78	136	70
