Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	12.0	10.3	-	574	597	-
3h+	11.2	10.4	-	865	1125	-
Kaikki	11.5	10.4	-	738	962	-
Lkm	142.0	26.0	-	142	26	-
