Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.3	10.4	-	322	376	-
2h	9.1	8.4	-	484	466	-
3h+	8.5	-	-	630	-	-
Kaikki	9.0	8.6	9.5	501	461	533
Lkm	70.0	23	6	70	23	6
