Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	14.0	19.8	-	487	644
2h	-	13.0	13.2	-	591	703
3h+	10.8	9.8	11.1	836	781	978
Kaikki	11.1	11.3	12.5	832	644	827
Lkm	32	48.0	44.0	32	48	44
