Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.6	16.1	16.4	410	467	489
2h	11.8	12.1	12.0	599	565	580
3h+	10.4	10.1	10.3	884	827	725
Kaikki	11.7	13.2	13.7	568	539	538
Lkm	226.0	482.0	224.0	226	482	224
