Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	12.5	-	-	490	-
2h	10.9	11.2	10.7	555	626	521
3h+	10.7	8.7	8.8	799	796	811
Kaikki	10.9	9.7	9.5	643	689	658
Lkm	66	90.0	37	66	90	37
