Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	9.0	-	-	301	-
2h	8.4	9.0	8.5	433	514	465
3h+	8.1	7.1	-	655	636	-
Kaikki	8.6	8.0	8.1	482	473	488
Lkm	33	50.0	13	33	50	13
