Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.8	-	-	362	-	-
2h	9.8	9.6	-	533	526	-
3h+	9.1	9.6	-	777	782	-
Kaikki	9.7	9.9	9.4	571	606	661
Lkm	88.0	35	7	88	35	7
