62.617812	25.551059
60.202282	24.358088
60.201517	24.375928
60.20141	24.342
60.20103	24.33853
60.200862	24.338385
62.636101	25.520143
60.212742	24.341698
62.635536	25.521087
60.211693	24.341255
62.63204	25.527363
60.202485	24.392585
62.63122	25.528826
60.202258	24.374953
61.952291	24.538816
60.20219	24.35642
61.952965	24.537548
62.642554	25.507555
60.20238	24.394094
62.641175	25.512909
62.021357	24.677708
62.020332	24.683461
61.961424	24.513442
61.962211	24.511869
62.1906857976411	25.701224912592
61.955915	24.528591
61.956271	24.526895
60.50609	26.904875
62.628364	25.533724
62.627553	25.53507
61.96708	24.498561
60.506504	26.906985
61.968057	24.495524
60.220405	24.356558
60.220365	24.357035
60.21642	24.345717
60.216378	24.345947
62.654259	25.485274
60.202072	24.376857
62.65392	25.486286
62.649674	25.492022
62.649042	25.492484
62.029929	24.641104
60.226347	24.37974
62.661697	25.463663
62.029488	24.643145
60.225908	24.369537
62.657653	25.475521
60.225655	24.369032
62.029886	24.621901
62.65694	25.477586
62.025226	24.660119
62.027928	24.649018
62.027959	24.649264
62.02171	24.675732
62.645428	25.495222
62.644359	25.496739
62.022653	24.670406
62.643125	25.500545
62.022464	24.671452
62.026255	24.528949
64.859208	25.471189
60.225725	24.37596
60.222042	24.36192
62.030316	24.546719
62.030644	24.548539
60.225717	24.376338
60.221885	24.362633
62.030157	24.582041
62.028964	24.588429
62.031255	24.565241
62.030362	24.580659
62.028555	24.598989
62.030084	24.622263
62.028638	24.590229
62.028485	24.595818
62.2897241649724	25.7228067753063
62.2907293923713	25.7175514476781
62.018399	24.486025
62.020699	24.499403
62.020892	24.500506
62.018989	24.49158
62.019371	24.49337
62.022902	24.51987
62.025725	24.527522
62.021081	24.510503
62.022165	24.517847
60.187337	24.298318
60.18728	24.296465
60.200958	24.340765
60.19921	24.37971
60.19985	24.378615
60.68076	21.46565
62.887254	27.67334
62.887707	27.672563
60.406089	25.306637
60.358622	25.178001
60.405994	25.30586
60.68489	21.666569
60.685579	21.67095
60.686179	21.676298
60.685811	21.67159
60.368718	25.231685
60.360918	25.207218
62.003383	23.020467
62.003173	23.020224
60.358351	25.176098
62.006195	23.024194
62.006686	23.024431
60.567351	22.832751
62.015083	23.024809
60.367665	25.301274
62.015918	23.024531
60.567286	22.817168
60.566806	22.829991
60.570278	22.808854
60.567725	22.816489
60.569907	22.792724
60.570385	22.807105
60.570042	22.791421
60.365809	25.224979
60.360319	25.196127
62.019731	23.022338
62.011488	23.031303
62.01134	23.032165
62.009462	23.041873
62.009137	23.043424
60.420057	25.332949
60.655068	23.133553
60.567552	22.850729
60.567715	22.8531
60.371057	25.29729
60.567985	22.843004
60.567847	22.84346
61.008215	24.414813
61.012911	24.40594
60.982823	24.38324
60.983009	24.383133
60.982522	24.447137
60.979511	24.452682
60.975444	24.462191
60.966753	24.472249
60.964578	24.476486
60.964766	24.474993
60.98198	24.453131
60.975698	24.466642
60.896128	24.277417
61.99757	23.013651
61.99811	23.014287
60.624281	21.907822
60.624217	21.907214
60.685044	21.695947
60.684704	21.696682
60.685767	21.689683
60.685725	21.690662
61.055161	28.180088
64.32825	28.071286
61.012746	24.519831
61.013423	24.526864
61.010903	24.532405
61.084991	22.231113
61.319804	22.161349
61.338474	22.079831
61.070581	21.915365
63.232014	26.757551
63.237746	26.748557
63.238579	26.749226
63.240498	26.751187
63.227614	26.780588
63.22988	26.768738
63.229769	26.769312
63.231629	26.759667
61.232321	21.969186
61.114974	22.172257
61.222799	22.095193
61.242703	21.978936
63.227256	26.782417
62.176524	25.720036
62.248528	26.021975
61.217147	22.08601
61.201235	21.976138
61.107572	22.187664
61.172826	21.942583
62.2528	26.101726
63.931429	24.943098
63.932552	24.943648
61.227561	22.090128
62.247227	26.132679
62.186238	25.705068
62.180424	25.707102
63.904628	24.884887
61.050417	22.330334
61.261984	22.04272
63.904877	24.886018
63.911974	24.90654
61.065219	22.274793
61.208157	22.083082
63.912693	24.908539
63.925955	24.938483
63.926865	24.939376
61.25074	21.952156
63.878317	24.800511
63.889814	24.825877
63.889954	24.827095
63.902812	24.878917
63.903029	24.879675
60.357156	25.168483
63.049202	28.243209
60.373979	25.2793
63.0489	28.242899
60.586148	27.708661
64.124857	27.313624
64.125224	27.313793
64.117399	27.310893
64.118772	27.310724
64.131323	27.305895
64.136911	27.293079
60.992652	24.446268
64.130935	27.30704
60.99626	24.460918
60.995784	24.46188
60.995696	24.461961
61.006178	24.413462
63.872575	24.715322
61.008626	24.40444
63.870019	24.755374
61.008858	24.403441
63.869619	24.769168
60.99628	24.461009
61.01465	24.409054
63.869633	24.771694
63.877555	24.798847
63.873258	24.682367
63.873323	24.684989
60.383858	25.277527
63.874106	24.699989
60.361653	25.213049
63.874061	24.702253
60.376907	25.265822
63.873017	24.711617
60.368387	25.230307
62.236706	25.968075
61.091315	24.696056
61.167004	24.574547
60.982408	24.520368
62.245268	25.997645
63.893539	24.543933
61.011823	24.500962
61.014699	24.498164
63.886553	24.574624
62.23722	25.972059
63.886271	24.575442
61.018126	24.50189
63.883747	24.582848
63.910227	24.500546
60.913461	24.660822
60.913475	24.661134
63.905586	24.515632
60.621236	25.306217
60.914379	24.654761
63.902003	24.524426
63.89903	24.531656
63.898392	24.53322
63.894644	24.541861
60.410371	25.321987
60.323526	25.136571
60.359978	25.182182
60.688157	27.029544
60.91561	24.644012
60.919885	24.640007
60.935931	24.634483
63.241027	26.751717
60.749537	26.822386
60.938932	24.633042
60.942393	24.630736
63.913055	24.487594
60.945144	24.628907
60.949138	24.62322
60.948235	24.62445
60.943991	24.629713
63.920084	24.448141
63.917782	24.465294
60.213861	24.816726
60.406774	25.314892
62.111827	25.65079
62.279564	25.800654
62.280119	25.801461
62.275374	25.794465
62.275983	25.795365
62.283636	25.806657
60.941863	24.630757
