Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Länsikeskus	1 h,kt,alk	kt	3700	142450	3850	2019	3/5	on	hyvä	C2013
Länsinummi	1h,kk,alkovi,kp...	kt	3000	71284	2376	1976	1/9	on	tyyd.	E2007
Nättinummi	1h+kk	kt	3000	76000	2533	1973	2/8	on	hyvä	E2014
Länsikeskus	1h,kt,kph/wc,vh...	kt	3300	136000	4121	2016	5/7	on	hyvä	C2013
Suikkila	1h, k	kt	3300	83000	2515	1971	5/5	on	hyvä	F
Ruohonpää	1h, kt, alk	kt	2900	131800	4545	2019	3/6	on	hyvä	C2018
Ruohonpää	1h, kt, alk	kt	2500	130500	5220	2019	6/6	on	hyvä	C
Länsikeskus	1 h, kt, alk.	kt	2900	118628	4091	2019	1/6	on	hyvä	C2018
Länsikeskus	1 h, kt, alk	kt	2900	118628	4091	2019	1/6	on	hyvä	C2018
Länsikeskus	1H+KT+ALK	kt	2900	119850	4133	2019	2/6	on	hyvä	C2018
Länsikeskus	1H+KT+ALK	kt	2900	127370	4392	2019	4/6	on	hyvä	C2018
Länsikeskus	1 h, k, vh	kt	3900	131130	3362	2019	1/6	on	hyvä	D2018
Länsikeskus	1h+kt+alk	kt	2500	122000	4880	2019		ei		
Ruohonpää	1 h, kt, alk	kt	2500	118180	4727	2019		on	hyvä	C2018
Ruohonpää	1 h, kt, alk	kt	2500	120555	4822	2019		on	hyvä	C2018
Länsikeskus	1H+KT+ALK	kt	2900	121125	4177	2019	2/6	on	hyvä	C2018
Ruohonpää	1h, kt, alk	kt	2900	125210	4318	2019	3/6	on	hyvä	
Ruohonpää	1 h, kt, alk	kt	2900	128725	4439	2019	4/6	on	hyvä	
Ruohonpää	1h,kt,alk	kt	2900	131195	4524	2019	5/6	on	hyvä	C2018
Ruohonpää	1 h, kt, alk	kt	2900	134995	4655	2019	6/6	on	hyvä	C2018
Suikkila	2h+kk+kph+s+par...	kt	4900	105000	2143	1975	3/3	ei	hyvä	D2018
Nättinummi	2h, k	kt	6050	91500	1512	1971	2/8	on	tyyd.	E
Länsikeskus	2h+k+p	kt	5150	167100	3245	2010	3/5	on	hyvä	D2013
Nättinummi	2 h,k,parveke	kt	6200	99000	1597	1975	2/8	on	hyvä	E2013
Länsikeskus	2 h,kt	kt	4700	179258	3814	2019	4/5	on	hyvä	C2013
Ruohonpää	2 h, kt, vh	kt	4850	176200	3633	2019	4/6	on	hyvä	C2018
Länsikeskus	2 h,kt	kt	4900	185028	3776	2019	3/5	on	hyvä	C2013
Nättinummi	2h+k+p+s	kt	6000	100000	1667	1975	5/8	ei	tyyd.	
Ruohonpää	2h, kt	kt	4200	155300	3698	2019	3/6	on	hyvä	C2018
Teräsrautela	2 h,k,s,kph,parv	kt	6100	130000	2131	1989	2/3	ei	hyvä	F2013
Länsikeskus	2 h,kt	kt	3300	128700	3900	2019	4/5	on	hyvä	C2013
Nättinummi	2h+kk	kt	4800	78500	1635	1977	1/3	ei	hyvä	
Länsikeskus	2 h,kt	kt	4700	181583	3863	2019	5/5	on	hyvä	C2013
Nättinummi	2h,k,kph,p	kt	6100	72000	1180	1980	2/4	on	tyyd.	D2013
Nättinummi	2h+k+p	kt	5900	100000	1695	1973	5/7	on		D2007
Suikkila	2h,k,kph,p	kt	5200	122000	2346	1972	5/7	on	hyvä	F2013
Nättinummi	2h, k, p	kt	5900	85000	1441	1973	5/7	on	tyyd.	D2013
Suikkila	2h,kt,s,p	kt	5700	210000	3684	2016	4/7	on	hyvä	C2013
Suikkila	2h,k,sauna	kt	5900	133000	2254	1984	4/5	on	hyvä	D
Nättinummi	2h,k,kph,2vh,p	kt	6200	90000	1452	1975	5/8	on	tyyd.	E2013
Suikkila	2h,k,kph,s,p	kt	4900	99000	2020	1973	3/3	ei	hyvä	E2013
Länsikeskus	2 h,kt	kt	3300	130325	3949	2019	5/5	on	hyvä	C2013
Länsikeskus	2 h,kt	kt	4900	186483	3806	2019	4/5	on	hyvä	C2013
Suikkila	2h+k+kph/wc	kt	5900	92000	1559	1974	2/3	ei	hyvä	E2013
Hepokulta	2 h, k, p	kt	5900	74000	1254	1971	2/8	on	tyyd.	F2013
Nättinummi	2h,kk,kph	kt	4800	78000	1625	1977	2/3	ei	hyvä	D2007
Hepokulta	2h,k,kph,las.parv.	kt	4700	74000	1574	1974	5/8	on		F2013
Ruohonpää	2 h, kt, s, vh	kt	5050	179400	3552	2019	3/6	on	hyvä	C2018
Suikkila	2h,k,kph,las.p.	kt	6000	75000	1250	1972	2/3	ei	tyyd.	F2013
Suikkila	2h,k,kph,p	kt	5200	122500	2356	1972	1/7	on	hyvä	F2013
Westpark	2h,k,kph,s,lasit.p	kt	5400	179000	3315	2013	4/5	on	hyvä	A2007
Nättinummi	2h, k, p	kt	6200	105000	1694	1976	7/9	on	tyyd.	E
