Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lintulampi	1h, kk, s	rt	2750	65500	2382	1974	1/1	ei	tyyd.	
Niemenranta	1h, k, ranskala...	kt	2800	139900	4996	2018	2/6	on	hyvä	C2013
Niemenranta	1h, kk, alk., l...	kt	3000	106000	3533	2012	5/6	on	hyvä	
Niemenranta	1h,kt,kph,alk,p...	kt	2950	120000	4068	2016	2/2	ei	hyvä	C2013
Niemenranta	1h, k, alk, las...	kt	2750	146500	5327	2018	3/4	on	hyvä	C2013
Lielahti	1h, kt, lasitet...	kt	2600	127800	4915	2018	2/8	on	hyvä	C2013
Pohtola	autopaikka	kt	1250	3500	280	2019	1/5	on	hyvä	C2013
Lentävänniemi	1h, kt, wc/kph,...	kt	2450	97000	3959	2016	1/2	ei	hyvä	
Lielahti	1h, kt, las. te...	kt	2600	124200	4777	2018	1/8	on	hyvä	C2013
Niemenranta	1h,tk,alk	kt	3300	139000	4212	2015	6/8	on	hyvä	B2007
Niemenranta	1h, kt	kt	2400	112000	4667	2017	3/7	on	hyvä	C2013
Niemenranta	1h, kt, kph/wc, p	kt	2450	105000	4286	2016	2/2	ei	hyvä	
Niemenranta	1h, kt, kph/ wc...	kt	2950	117000	3966	2016	1/2	ei	hyvä	C2013
Lielahti	2h+k+s+p	kt	5500	130000	2364	1990	2/2	ei		D2007
Pohtola	2h+k+kph+s+vh+e...	kt	4800	116500	2427	1989	1/2	ei	tyyd.	E2013
Niemi	2h,avok,kph,s,e...	rt	4700	157000	3340	1989	1/1	ei	hyvä	D2007
Niemenranta	2h, kt, kph, la...	kt	4750	167000	3516	2014	2/4	on	hyvä	C
Pohtola	2h, k, kph, s	rt	5950	147000	2471	1991	1/1	ei	tyyd.	
Lielahti	2h, kt, las. te...	kt	3850	150000	3896	2018	2/8	on	hyvä	C2013
Pohtola	2h, kk, kph, la...	kt	3900	135060	3463	2019	3/6	on	hyvä	C2013
Pohtola	2h+k+s	kt	4800	115000	2396	1989	2/2	ei	hyvä	E2013
Lielahti	2h, kt, las. te...	kt	3300	131800	3994	2018	1/8	on	hyvä	C2013
Pohtola	2h, kk, kph, la...	kt	3900	140450	3601	2019	5/5	on	hyvä	C2013
Ryydynpohja	2h, k, rt, vh, ...	rt	6400	135000	2109	1980	1/1	ei	hyvä	E2013
Ryydynpohja	2h,k,s,kph,wc,v...	rt	6400	117000	1828	1980	1/1	ei	tyyd.	E2013
Niemenranta	2h, kk, ph, s, ...	kt	4350	165500	3805	2015	7/8	on	hyvä	
Niemenranta	12h+4k+4varasto	kt	60000	600000	1000	1920	1/2	ei	hyvä	
Niemenranta	3h, k, s, kph, ...	kt	8500	384000	4518	2016	7/8	on	hyvä	A2007
Niemenranta	3h,avokeitti...	kt	7000	198000	2829	2014	2/6	on	hyvä	A2007
Lintulampi	3h,k,s	kt	6800	160000	2353	2003	1/5	on		F2018
Pohtola	3h,k	kt	7800	151000	1936	1972	1/3	ei	hyvä	F2013
Ryydynpohja	3h, k, kph, s, ...	rt	7800	150000	1923	1979	1/1	ei	hyvä	
Niemenranta	3h, k, s, p	kt	7900	290000	3671	2014	5/8	on	hyvä	B2018
Niemenranta	3h,k,s,lasitett...	kt	7900	268000	3392	2014	4/8	on	hyvä	B2018
Lintulampi	3-4h, k, 2wc, k...	rt	9000	166000	1844	1980	-1/2	ei	hyvä	D
Lielahti	3h, k, vh, p (l...	kt	7550	110000	1457	1974	3/3	on	tyyd.	F2013
Pohtola	3h, k, rt, psh/...	rt	8050	261000	3242	2013	1/1	ei	hyvä	
Niemenranta	3h, k, kph, s, ...	kt	7600	205000	2697	2012	3/6	on	hyvä	D2013
Ryydynpohja	3h, k, kph, s	rt	7800	164524	2109	1980	1/1	ei	hyvä	E2013
Pohtola	3h, k, s	kt	7600	125000	1645	1985	2/2	ei	hyvä	D2007
Lintulampi	3h, k, khh, s, ak	rt	8250	242000	2933	2007	1/1	ei	hyvä	E2007
Lintulampi	4h,k,s	rt	9300	234000	2516	1989	1/2	ei	hyvä	E2007
Niemi	4h, k, th, khh/...	ok	9900	227000	2293	1982	-1/1	ei	hyvä	
Niemi	4h,k,kph,s	ok	11000	192000	1745	1959		ei	huono	
Ryydynpohja	4h, k, tkh, eri...	rt	11400	200000	1754	1979	1/1	ei	hyvä	E2013
Lintulampi	4h,k,kph,s,2wc,...	rt	9300	169000	1817	1978		ei	hyvä	D2013
Niemi	5h, k, 2x wc, e...	ok	11750	289000	2460	1957	-1/3	ei	hyvä	
Niemi	4h,k,s	rt	9400	225000	2394	1989	2/2	ei		D2018
Siivikkala	5h,k,khh,ph,s,2...	rt	12600	242000	1921	1998	1/1	ei	hyvä	E2018
Ryydynpohja	4h, k, kph/s, t...	rt	9400	179000	1904	1979	1/1	ei	hyvä	
Pohtola	4h, k, kph, s, ...	rt	12150	285000	2346	1982	2/2	ei	hyvä	D2013
Niemi	4h,k,erill. wc,...	ok	10500	290000	2762	1984		ei	hyvä	
