Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Mäki-matti	1h+k+al+kh+s	kt	3500	102700	2934	2000	1/2	ei	tyyd.	
Mäki-matti	1h+kk+kh+vh	kt	2500	98000	3920	1962	1/6	ei	hyvä	
Mäki-matti	1h,tupak.,s	kt	4250	160100	3767	2015	5/7	on	hyvä	C2013
Savela	1h, tupakeitti&...	kt	3900	124000	3179	2012	2/8	on	hyvä	E2007
Mäki-matti	1h, k	kt	3100	98000	3161	1950	3/3	ei	hyvä	C2007
Mäki-matti	1h, kk	kt	2100	101000	4810	1962	6/6	on	hyvä	G
Savela	Tupak, mh, s, k...	kt	4250	160000	3765	2015	7/7	on	hyvä	C2013
Mäki-matti	1h,kk	kt	2200	96000	4364	1962	2/3	ei	tyyd.	
Mäki-matti	2h,k,p	kt	4400	129500	2943	1961	4/5	on	hyvä	F2013
Savela	2h+k+s	kt	5000	165000	3300	2011	2/4	on	hyvä	E2018
Mäki-matti	2h, k, kh, vh, ...	kt	5800	132000	2276	1964	1/3	ei	hyvä	G2013
Mäki-matti	2h,k,kh,p	kt	5900	139000	2356	1954	1/3	ei	tyyd.	D2018
Mäki-matti	2h, kk, kph, vh...	kt	4000	123000	3075	1954	3/3	ei	tyyd.	D2018
Mäki-matti	2h, k , lasit. ...	kt	4200	102000	2429	1962	5/6	on	tyyd.	E2007
Mäki-matti	2h+k+kph+s+lasi...	kt	5300	139000	2623	1989	2/4	on	tyyd.	D2007
Mäki-matti	2h,k,kph,et,vh	kt	5000	125000	2500	1954	1/3	ei	tyyd.	D2018
Mäki-matti	2h,k,p	kt	5000	129000	2580	1966	2/5	on	tyyd.	D2007
Mäki-matti	2h, k, kph, vh, p	kt	5550	132000	2378	1966	4/4	on	hyvä	
Mäki-matti	2h, k, kph	kt	6150	136500	2220	1955	2/6	on	hyvä	C2007
Mäki-matti	2h,k,kh, parv.	kt	5100	115000	2255	1965	3/3	ei	tyyd.	F2013
Mäki-matti	2h,k,kh,p	kt	5600	130000	2321	1965	3/3	ei	tyyd.	C2007
Mäki-matti	2h,k,kph,p	kt	5100	103500	2029	1961	4/6	on	tyyd.	F2013
Mäki-matti	2h, k, kh	kt	5300	118000	2226	1964	1/3	ei	tyyd.	G2013
Savela	3h,k,s	kt	7450	178000	2389	1996	5/6	on	hyvä	F2013
Mäki-matti	3h, k, s, kph, ...	kt	10600	187000	1764	1988	3/3	on	hyvä	F2013
Mäki-matti	3h, k, kph, vh,...	kt	6700	161000	2403	1958	2/3	ei	hyvä	B2007
Mäki-matti	2h,tupak,kph	kt	6200	140000	2258	1955	4/6	on	hyvä	F2013
Mäki-matti	3h,k,kh	kt	6800	160000	2353	1958	3/3	ei	hyvä	B2007
Mäki-matti	3h,k,kph,lasit.p	kt	6300	107000	1698	1962	3/6	on	tyyd.	E2013
Mäki-matti	3h,kt,s (kph,2w...	kt	7200	247000	3431	2011	3/6	on	hyvä	B2007
