Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Tarvasmäki	2h, k, kph, s, ...	rt	5800	135000	2328	2015	1/1	ei	hyvä	C2007
Käikälä	2h, k, psh, s, ...	rt	6200	125000	2016	1986	1/1	ei	hyvä	E2013
Harviala	2h+keittiö...	rt	6400	115000	1797	1986	1/1	ei	hyvä	B2013
Käikälä	2h,k,ph,s	rt	4600	129000	2804	2013	1/1	ei	hyvä	B2007
Tarvasmäki	3h, k, khh, psh...	rt	7700	162000	2104	2012	1/1	ei	hyvä	
Tarvasmäki	3h, k, rt, s, p...	rt	7700	166500	2162	2012	1/1	ei	hyvä	
Käikälä	3h,k,s	rt	8000	125000	1563	1987		ei		D2013
Harviala	3h+keittiö...	rt	7800	122000	1564	1991	1/1	ei	hyvä	E2013
Harviala	3h, k, wc, psh,...	rt	8000	99000	1238	1985	1/2	ei	hyvä	
Harviala	3h+keittiö...	rt	8000	116000	1450	1985	1/2	ei	hyvä	E2013
Käikälä	3mh+oh+k+takkah...	ok	10600	169500	1599	1990		ei	hyvä	
Käikälä	4h,k,rt,s,ph,kh...	ok	13750	240000	1745	1999		ei	hyvä	
Käikälä	Asuinkrs: 2h,k,...	ok	9000	119000	1322	1959		ei	hyvä	
Harviala	4h,k,psh,s	rt	10300	105000	1019	1981	1/1	ei		
