Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kannelmäki	1 h, alkovi, av...	kt	3400	151000	4441	1983	6/6	ei	tyyd.	
Kannelmäki	1h, avok, kph, ...	kt	3250	185000	5692	2005	5/6	on	hyvä	F2013
Kannelmäki	1h, kk, kph, la...	kt	2950	121000	4102	1985	3/6	on	huono	F2007
Kannelmäki	1 h, avokeitti&...	kt	2700	140000	5185	1959	4/4	ei	tyyd.	F2013
Kannelmäki	1h, avok, kph, p	kt	2650	134000	5057	1962	1/3	ei	tyyd.	G2013
Kannelmäki	1h, kk, lasitet...	kt	3300	145000	4394	1985	2/5	on	tyyd.	F2007
Kannelmäki	2 h, kk, kph, p	kt	4420	191000	4321	1960	2/3	ei	hyvä	E2007
Kannelmäki	2h+k+kph+las.parv	kt	5500	157000	2855	1974	4/5	on	hyvä	E2013
Kannelmäki	2h+kk+s	kt	4800	170000	3542	2000	4/5	on	hyvä	F2007
Kannelmäki	2 h, k, kph, wc, p	kt	5450	135000	2477	1980	2/4	on	huono	D2013
Kannelmäki	2h, kk, kph, la...	kt	4200	130000	3095	1976	2/3	ei	hyvä	F2007
Kannelmäki	2 h, k, kph, la...	kt	4600	186000	4043	1961	3/3	ei	hyvä	F2013
Kannelmäki	2 h, k, kph, p	kt	4050	170000	4198	1958	3/3	ei	tyyd.	G2013
Kannelmäki	2h, k, kph, p	kt	4950	185000	3737	1959	3/4	ei	hyvä	E2018
Kannelmäki	2h, avok, kph, ...	kt	4600	218000	4739	2013	3/4	on	hyvä	D2013
Kannelmäki	2h+k+kph/wc+vh+...	kt	5100	176000	3451	1958	4/4	ei	hyvä	
Kannelmäki	2h+k	kt	6000	138000	2300	1974	2/3	ei	tyyd.	E2007
Kannelmäki	2h,k,kph,lasite...	kt	5900	204000	3458	1967	1/3	on	hyvä	E2013
Kannelmäki	2h+kk	kt	3800	164000	4316	1962	1/3	ei	hyvä	
Kannelmäki	2h+k+kph+piha	kt	5560	118300	2128	1974	1/2	ei	tyyd.	
Kannelmäki	2h, k, kph, p	kt	4050	170000	4198	1958	3/3	ei	tyyd.	G2013
Kannelmäki	2h, k, lasitete...	kt	5350	155000	2897	1981	5/5	on	tyyd.	F2013
Kannelmäki	2 h, kk, kph, p	kt	4300	153000	3558	1961	2/4	ei	tyyd.	E2007
Kannelmäki	2 h, k, p	kt	4950	161000	3253	1959	3/3	ei	tyyd.	E2018
Kannelmäki	2h, avokeitti...	kt	4850	251000	5175	2005	6/6	on	hyvä	F2013
Kannelmäki	2 h, k, kph, p	kt	4950	162000	3273	1959	4/4	ei	tyyd.	E2018
Kannelmäki	2 h, k, kph, pa...	kt	4860	172090	3541	1960	1/3	ei	tyyd.	E2007
Kannelmäki	2h+k	kt	5500	202334	3679	1960	4/8	on	tyyd.	D2013
Kaarela	2h, kk, kph, pa...	kt	4100	188000	4585	1959	3/4	ei	hyvä	E2007
Kannelmäki	2 h, k, kph., l...	kt	5400	217000	4019	1961	3/3	ei	hyvä	E2007
Kannelmäki	2h, k, p	kt	6000	220000	3667	1960	2/4	ei	hyvä	E2007
Kannelmäki	2h, k, p	kt	6100	140000	2295	1977	4/4	ei	huono	F2013
Kannelmäki	2h+k+kph+vh+par...	kt	6050	235500	3893	1959	3/3	ei	hyvä	G
Vanha kannelmäki	2h+kk	kt	3800	154000	4053	1962	3/3	ei	hyvä	
Kannelmäki	2h,kk,kph,p	kt	4300	175500	4081	1960	3/4	ei	tyyd.	E2007
Kannelmäki	2h, k, kph, iso...	kt	5350	150250	2808	1981	4/6	on	huono	F2007
Kannelmäki	2h+kk+kph+s+las...	kt	4800	185616	3867	2000	4/5	on	hyvä	F
Kannelmäki	2h, k, kph, las. p	kt	5550	146000	2631	1973	3/5	on	tyyd.	D2007
Kannelmäki	2 h, kk, kph, p	kt	4000	162000	4050	1958	1/4	ei	tyyd.	G2013
Kannelmäki	2h, k, kph, las...	kt	6050	169000	2793	1977	3/4	ei	hyvä	F2013
Kannelmäki	2h, kk, parveke	kt	4570	179000	3917	1959	2/8	ei	hyvä	
Kannelmäki	2h, kk, kph, pa...	kt	5000	175000	3500	1959	2/4	ei	tyyd.	F2013
Kannelmäki	3h+k	kt	6040	207000	3427	1960	2/4	ei	hyvä	E2007
Kannelmäki	3h, k, lasitett...	kt	6500	263000	4046	1964	2/4	on	hyvä	D2007
Kaarela	3h, k, ph, 2 kp...	rt	9100	360000	3956	2008	-1/2	ei	hyvä	E2013
Kannelmäki	3h+k+kph-wc+vh+...	kt	6600	177000	2682	1978	3/4	on	tyyd.	
Kannelmäki	3h, k, kph, las...	kt	6600	158000	2394	1962	1/3	ei	tyyd.	F2013
Kaarela	3h+avok.+takkan...	rt	7900	249000	3152	1987	2/2	ei	tyyd.	
Kannelmäki	3 h, k, p	kt	6500	261000	4015	1964	4/4	on	hyvä	D2013
Kannelmäki	3h, k, kph, vh, p	kt	6800	240000	3529	1960	1/4	on	hyvä	D2007
Kannelmäki	3h, k, kph, las...	kt	6800	169000	2485	1981	1/3	ei	tyyd.	E
Kannelmäki	3h, k, kph, s, ...	kt	7500	190000	2533	1983	1/6	ei	tyyd.	D2007
