Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Viertola	1h, k, kph + pa...	kt	2300	147000	6391	2017	2/2	ei	hyvä	C2017
Tikkurila	1h+kk	kt	2450	99000	4041	1956	2/3	ei		
Tikkurila	1h, k	kt	2500	174000	6960	2019	4/5	on	hyvä	G2013
Tikkurila	1h+kt	kt	3100	152000	4903	1962	2/5	ei	hyvä	
Tikkurila	1h, kt	kt	2400	157500	6563	2019	2/7	on	hyvä	C2013
Viertola	autopaikka	kt	1200	2900	242	2019	1/1	on	hyvä	G2013
Simonkallio	1h, bk, s, lasi...	kt	3100	110000	3548	1990	1/3	ei	tyyd.	
Hiekkaharju	1h+kk+s	kt	3600	136000	3778	1984	3/4	ei	tyyd.	D2007
Koivuhaka	1H+KT	kt	3100	138612	4471	2019	3/4	on	hyvä	C2018
Koivuhaka	1H+KT	kt	3100	135511	4371	2019	2/4	ei	hyvä	C2018
Tikkurila	1h, kk	kt	3000	112100	3737	1973	1/6	on	tyyd.	E2007
Tikkurila	1h, k, kph, par...	kt	3100	146000	4710	1962	2/4	on	hyvä	D2007
Tikkurila	1h, kk	kt	2550	130000	5098	1964	1/2	ei	hyvä	F2013
Viertola	1h+kk+s+p	kt	3200	133000	4156	1985	2/2	ei	tyyd.	E2007
Viertola	autopaikka	kt	1200	2900	242	2019	1/1	on	hyvä	G2013
Tikkurila	1h, kk, kh, par...	kt	2950	122000	4136	1970	6/6	on	tyyd.	E2013
Tikkurila	1h, kk	kt	3300	135000	4091	1982	3/3	on	tyyd.	D2007
Tikkurila	1h,kt,las. parveke	kt	2750	199150	7242	2018	7/16	on	hyvä	C2013
Tikkurila	1h,kk,kph,p	kt	3400	125000	3676	1977	3/3	on	hyvä	E
Viertola	1h+kk+s	kt	3050	105000	3443	1988	1/3	ei	tyyd.	D2007
Tikkurila	2-(3)h+avok+kph...	kt	8200	390000	4756	2005	6/17	on	hyvä	B2007
Tikkurila	2-3h+kt+s+las.p...	kt	6850	288000	4204	2005	9/16	on	hyvä	B2013
Hiekkaharju	2h, k, s, lasit...	kt	5350	172000	3215	1984	2/4	ei	hyvä	D2013
Tikkurila	2h+k	kt	5800	165601	2855	1984	1/3	ei	hyvä	D2007
Tikkurila	2h+k+s+las.parv	kt	6900	300000	4348	2002	9/12	on	hyvä	D2007
Tikkurila	2h, k, kph, s, ...	kt	6400	191000	2984	1984	2/4	ei	hyvä	D2013
Tikkurila	2h, kk, lasitet...	kt	4750	195000	4105	2000	1/5	on	hyvä	E2013
Tikkurila	2h+kk	kt	4900	155000	3163	1979	3/4	ei	tyyd.	E2013
Tikkurila	2h+kt+s+las.parv	kt	4000	213000	5325	2015	3/5	ei	hyvä	
Hiekkaharju	2h, k, vh, lasi...	kt	5000	119000	2380	1965	2/3	ei	tyyd.	E2007
Tikkurila	2h+k+s	kt	5300	169000	3189	1984	1/3	ei	tyyd.	F2013
Tikkurila viertola	2h+k	kt	5450	154000	2826	1976	3/3	ei	hyvä	
Tikkurila	2h, k	kt	6050	179000	2959	1983	2/4	ei	tyyd.	E2013
Koivuhaka	2H+KT+parvi	kt	6600	210675	3192	2019	1/4	on	hyvä	C2018
Tikkurila	2h, kk, s	kt	4200	157000	3738	1983	2/3	ei	hyvä	E2013
Tikkurila	2h, k, vh, kph,...	kt	5450	194000	3560	1985	1/2	ei	hyvä	
Tikkurila	2h, k, kph, vh,...	kt	6000	135000	2250	1977	1/3	on	tyyd.	E2013
Tikkurila	2h+k+s	kt	6500	325000	5000	2005	16/16	on	hyvä	B2007
Tikkurila	2h+k+kph+parveke	kt	5100	159000	3118	1964	1/3	ei	tyyd.	F2013
Tikkurila	2h+k+s	kt	5300	168500	3179	1987	2/3	ei	tyyd.	D2013
Koivuhaka	2H+KT	kt	4300	185042	4303	2019	3/4	on	hyvä	C2018
Koivuhaka	2H+KT	kt	4300	172042	4001	2019	1/4	on	hyvä	C2018
Savio	2h, k, sauna	rt	5650	161000	2850	1989	1/1	ei	hyvä	D
Koivuhaka	2H+KT	kt	4500	178346	3963	2019	3/4	on	hyvä	C2018
Viertola	2h, rt, k, kph,...	rt	5700	205000	3596	1986	1/2	ei	hyvä	E2007
Tikkurila	2h, k, rt, kh, vh	kt	5500	110000	2000	1970	5/6	on	tyyd.	G2013
Tikkurila	2h, kk, kph, vh...	kt	5350	167000	3121	1984	3/3	on	tyyd.	D2007
Tikkurila	2 h, k, kph, la...	kt	5600	202805	3622	1981	6/6	ei	hyvä	
Tikkurila	2h+k	kt	4700	111000	2362	1971	1/3	ei	tyyd.	D2007
Tikkurila	2h, k, vh, kph,...	kt	5450	155500	2853	1985	1/2	ei		
Tikkurila	2h, k	kt	5750	150000	2609	1973	3/6	on	tyyd.	E2007
Tikkurila	2h, kk, s	kt	4000	198000	4950	2002	1/12	ei	hyvä	D2007
