Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Mussalo	3h, k	rt	8000	126000	1575	1988	2/2	ei	hyvä	E
Hirssaari	3k,k,s,p	kt	6900	150000	2174	2007	6/7	on	hyvä	E2018
Hirssaari	3h, avokeitti...	rt	7700	174000	2260	2009	1/1	ei	hyvä	
Mussalo	3h,k,s	rt	7500	114500	1527	1985	1/1	ei	hyvä	C2007
Mussalo	3h, k, s, kph, wc	rt	8000	125000	1563	1987	2/2	ei	hyvä	
Hirssaari	3h, k	rt	7700	172000	2234	2009	1/1	ei	hyvä	
Mussalo	3h, k, s	rt	8000	127000	1588	1987	2/2	ei	hyvä	
Mussalo	3h, k, s, autok...	rt	8000	107000	1338	1989	1/1	ei	tyyd.	
Mussalo	3h,k,kph,s,vh,wc	rt	8000	127000	1588	1994	1/1	ei	hyvä	
Mussalo	3h, k, s, 2xwc	rt	7900	166000	2101	2007	1/1	ei	tyyd.	E
Mussalo	3h, k, s, 2xwc,...	rt	9200	187250	2035	2006	1/1	ei	hyvä	E2013
Mussalo	6h,k,s,kph,2wc,...	ok	17000	235000	1382	1983		ei	hyvä	C2018
Mussalo	yläkerta: ...	ok	14500	215000	1483	1990	-1/2	ei	hyvä	
Hirssaari	4h, k, vh, khh,...	rt	10950	200000	1826	2009	2/2	ei	hyvä	C
Mussalo	5h, k, s, khh, 2wc	ok	14150	335000	2367	2006	-1/1	ei	hyvä	D
Mussalo	4h, k, s	ok	14000	182000	1300	1991	-1/1	ei	tyyd.	
Mussalo	4h,k,s,th,wc,at...	ok	11000	170000	1545	1983		ei	hyvä	
Hirssaari	4h,k,s,wc,vh,parv	kt	8700	182000	2092	2006	3/6	on	hyvä	D2013
Mussalo	5h, k, kph, s, ...	ok	14700	325000	2211	2016	-1/2	ei	hyvä	B2013
Mussalo	4h, k, s, khh, ...	ok	10200	170000	1667	2005	-1/1	ei	hyvä	
Mussalo	5h, k, s, tkh, khh	ok	12000	217000	1808	1995	-1/1	ei	hyvä	
Mussalo	3mh,k,oh,th,khh...	ok	13500	228000	1689	1983		ei	hyvä	E2018
