Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Koskela	2h, k, kph/wc, ...	kt	6200	160000	2581	1972	5/6	on	tyyd.	F
Koskela	2h, k, kph, las...	kt	5730	146000	2548	1973	5/6	on	tyyd.	G2013
Koskela	2 h, k, kh, vh, p	kt	5750	148000	2574	1972	1/6	on	tyyd.	F2013
Koskela	2 h, k, p	kt	5730	133000	2321	1973	6/6	on	tyyd.	G2013
Koskela	2h+k	kt	5500	165000	3000	1974	4/5	on	hyvä	D2007
Koskela	2 h, k, kph/wc, p	kt	5500	158000	2873	1973	3/5	on	tyyd.	D2007
Koskela	2h+avok.+kph+la...	kt	5400	217000	4019	1973	3/4	ei		E2007
Koskela	2h+k	kt	6300	163985	2603	1972	1/5	on	tyyd.	E2013
Koskela	5h+k	ok	22000	515000	2341	1938	-1/2	ei	tyyd.	
Koskela	4h, k, rt, 2xkp...	ok	16000	750000	4688	1937	-1/4	ei	hyvä	
Käpylä	5 h, k, khh, s-...	kt	12700	485000	3819	1939	1/2	ei	hyvä	F2013
Koskela	4 h, k, kh, wc,...	kt	8600	200000	2326	1972	2/6	on	tyyd.	F2013
Koskela	5h+k	ok	21000	320000	1524	1938	-1/2	ei	huono	
