Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Jurvala	1h + tupakeitti...	rt	5400	132500	2454	2008	1/1	ei	hyvä	
Jurvala	2h+k+s	rt	5750	126000	2191	1989	1/1	ei	tyyd.	
Anttila	1h, k, s	rt	4300	91000	2116	1992		ei	hyvä	F2013
Kaunismäki	2h+k+s+erill.wc...	kt	5600	130000	2321	2013	2/3	ei	hyvä	A2007
Kaunismäki	2 h, k, s, las....	kt	5000	135000	2700	2011	1/2	ei	hyvä	A2007
Männikkö	4h+k+kph+s+auto...	ok	11500	247000	2148	2014	1/1	ei	hyvä	B2013
Anttila	3mh+th+oh+k+psh...	ok	17600	290000	1648	2005	2/2	ei	hyvä	
Männikkö	6h,k,khh,kph,s,...	ok	16700	270000	1617	2012	1/2	ei	hyvä	
Anttila	4mh+työh+o...	ok	16300	291000	1785	2005	1/1	ei	hyvä	
Anttila	4mh, oh, k, sau...	ok	15000	281000	1873	2006	2/2	ei	hyvä	
Anttila	5h, k, s, khh	ok	13800	280000	2029	2013		ei	hyvä	
Männikkö	4h, k, khh, kph...	ok	11600	270000	2328	2013		ei	hyvä	B2018
Jurvala	4 h, k, s, vh	rt	9300	150000	1613	1990	1/1	ei	hyvä	F2013
Anttila	3mh,oh,k,kh,khh...	ok	12700	273000	2150	2003	1/2	ei	hyvä	
Anttila	4-5 h, k, s, kh...	ok	12000	238000	1983	1992	1/1	ei	hyvä	D
Anttila	5h,k,khh,2wc,s,at	ok	14800	266000	1797	2007	-1/2	ei	hyvä	E
