Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Töölö	1h+halli+k+kph	kt	4100	335000	8171	1932	5/6	on	hyvä	
Taka-töölö	1h+k+kph, alkovi	kt	4300	310000	7209	1932	5/6	on	hyvä	E2007
Taka-töölö	1h+k+kph+wc	kt	4000	248000	6200	1928	1/6	on	tyyd.	E2007
Taka-töölö	1H+KK	kt	3320	234000	7048	1936	2/6	ei	tyyd.	
Taka-töölö	1h,k,kph,et	kt	3920	264200	6740	1929	3/6	ei	hyvä	
Taka-töölö	1h, avok, kph, ...	kt	3100	240000	7742	1937	4/6	on	tyyd.	
Taka-töölö, töölö	1h, kk, kph/wc	kt	2400	190000	7917	1938	4/6	ei	hyvä	
Taka-töölö	1h+kk+kph	kt	3600	275000	7639	1938	3/7	on	hyvä	D2013
Taka-töölö	1 h, alk, k, kh, p	kt	4300	325000	7558	1946	1/4	ei	tyyd.	E2007
Taka-töölö	1h, kk, kph, vh...	kt	3200	279000	8719	1967	2/7	on	hyvä	D2018
Taka-töölö	1h,kt,s,kph,las...	kt	3750	277000	7387	2000	3/8	ei	hyvä	
Taka-töölö	1 h, kk, kh	kt	1950	180000	9231	1938	4/6	on	tyyd.	C2013
Taka-töölö	1h+keittosyvennys	kt	2760	200000	7246	1926	5/6	ei		
Taka-töölö	1h, ks	kt	2200	197000	8955	1938	5/6	on	tyyd.	D2007
Taka-töölö	1h, k.syv	kt	2300	203000	8826	1939	2/6	on	tyyd.	F2013
Taka-töölö	1h, kk, kph	kt	2700	230000	8519	1936	1/6	on	hyvä	F
Taka-töölö	1h, k, kph	kt	4030	290000	7196	1928	4/6	on	tyyd.	E2007
Taka-töölö	1h, kh, erillin...	kt	2100	173000	8238	1937	3/6	on	tyyd.	F2013
Taka-töölö	1h + kk + kph	kt	2450	197000	8041	1937	3/6	on	tyyd.	D2007
Töölö	1h, kk, parvi, kph	kt	2420	195000	8058	1913	4/5	ei	hyvä	
Taka-töölö	1h, kk, alk., kh	kt	3200	240000	7500	1937	2/6	on	tyyd.	E2007
Meilahti	1h, kk, kph	kt	2100	173500	8262	1945	3/7	on	hyvä	E2013
Töölö	1h, kk, parvi,...	kt	2200	190000	8636	1939	6/6	on	tyyd.	F2017
Taka-töölö	1h, kk, kph	kt	2800	198000	7071	1938	1/6	on	hyvä	F2013
Töölö	1h, alkovi, kk,...	kt	3200	250600	7831	1937	5/6	on	hyvä	E2013
Taka-töölö	2h, kk, kph	kt	3800	280000	7368	1938	2/6	on	tyyd.	
Taka-töölö	2h, kph, avokei...	kt	3900	298000	7641	1939	2/6	on	tyyd.	F2013
Taka-töölö	2h+kk+kph	kt	6100	405000	6639	1926	5/6	on	hyvä	F2013
Taka-töölö	2h, h, kk, kph	kt	5700	380000	6667	1937	2/6	on	hyvä	
Taka-töölö	2h, avok ja kph	kt	4750	294000	6189	1937	1/6	on	hyvä	C2007
Töölö	2h+avok+kph (yh...	kt	4710	332000	7049	1913	5/5	ei	tyyd.	E2007
Töölö	2h, k	kt	6200	369000	5952	1937	2/5	ei	hyvä	
Töölö	2h, kk, kph	kt	4700	317001	6745	1938	3/6	on	hyvä	F2014
Töölö	2h+k (yj:n muka...	kt	5700	379000	6649	1926	1/7	ei	hyvä	
Taka-töölö	2h+k+kph+wc+et ...	kt	6200	405000	6532	1939	6/6	ei	hyvä	
Töölö	2h+k	kt	7100	415000	5845	1928	6/6	ei	hyvä	
Taka-töölö	2h, avok, kph	kt	3900	311000	7974	1929	4/6	on	hyvä	
Töölö	2h, k	kt	4650	300000	6452	1979	5/6	on	hyvä	C2007
Taka-töölö	2h+k	kt	6000	383000	6383	1939	6/7	ei	hyvä	
Taka-töölö	2h+kk+kh	kt	3600	290600	8072	1939	4/6	ei	hyvä	
Taka-töölö	2h+kk+kph	kt	3200	195000	6094	1939	1/6	on	hyvä	F2007
Taka-töölö	2h+k+kph+alkovi...	kt	6900	389000	5638	1938	3/6	on	tyyd.	F2013
Töölö		kt	5020	355000	7072	1929	5/6	on	hyvä	
Taka-töölö	2h, kt, sauna, ...	kt	4750	317000	6674	2000	2/7	on	hyvä	D2007
Taka töölö	2h+kk	kt	4800	300000	6250	1937	6/6	ei	hyvä	
Töölö	2h+k+kph (Yj.2h+k)	kt	6050	380000	6281	1929	4/6	on	hyvä	
Taka-töölö	2h, k, kph	kt	7800	410000	5256	1937	5/6	on	tyyd.	E2007
Taka-töölö	2h, k	kt	4800	350000	7292	1939	3/3	ei	hyvä	E
Taka-töölö	2h, avok, kph	kt	6350	450000	7087	1942	3/3	ei	hyvä	F
Taka-töölö	2h, avokeitti...	kt	5000	375000	7500	1942	2/3	ei	hyvä	E2007
Taka-töölö	2h, keittokomer...	kt	3500	268000	7657	1939	1/3	ei	hyvä	E2007
Töölö	2h+avok+kph	kt	4200	290000	6905	1938	2/6	on	hyvä	
