Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Herttoniemi	1h, kk	kt	2750	155000	5636	1956	4/8	on	tyyd.	G2013
Herttoniemi	1h, kk, kph, ra...	kt	3150	169000	5365	1956	4/8	on	tyyd.	G2013
Herttoniemi	1h+kt+kph+las.p...	kt	3450	215000	6232	2011	5/7	on	hyvä	E2013
Herttoniemi	1h+kt	kt	2700	191790	7103	2019	7/7	on	hyvä	C2018
Herttoniemi	1h+kt	kt	3200	208910	6528	2019	5/7	on	hyvä	C2018
Herttoniemi	1h+kt	kt	3200	218400	6825	2019	7/7	on	hyvä	C2018
Herttoniemi	1h+kt	kt	3200	203190	6350	2019	4/7	on	hyvä	C2018
Herttoniemenranta	1h+kt+kph+p	kt	2500	184000	7360	2015	4/7	on	hyvä	
Herttoniemi	1h+kt	kt	3200	189930	5935	2019	1/7	on	hyvä	C2018
Herttoniemi	1 h, kk, kh, vh	kt	2850	160101	5618	1956	1/4	ei	tyyd.	F2013
Herttoniemi	1h+k	kt	3400	210510	6191	1956	3/4	ei	hyvä	E2013
Herttoniemenranta	2h, kk, kph, s,...	kt	5400	300000	5556	2008	6/7	on	hyvä	E2013
Herttoniemenranta	2H+K/monikä...	kt	5150	339000	6583	2018	1/2	ei	hyvä	B2007
Herttoniemenranta	2h+k+s+las.tera...	kt	6250	305000	4880	2002	1/5	on	hyvä	D2007
Herttoniemi	2h, k	kt	5200	265000	5096	1956	3/4	ei	hyvä	F2013
Herttoniemenranta	2h, k, s	kt	5400	315000	5833	2007	4/7	on	hyvä	E2018
Herttoniemenranta	2h, k, s, lasit...	kt	6300	315000	5000	2000	1/4	on	hyvä	F
Herttoniemi	2h+kk+s	kt	4800	186533	3886	1998	1/6	on	tyyd.	F2018
Herttoniemi	2h, k, kph, las...	kt	5650	270000	4779	1956	4/4	ei	hyvä	F2013
Herttoniemenranta	2 h, avok, kph,...	kt	5950	397000	6672	2001	3/4	on	hyvä	F
Herttoniemi	2h, k, kph, vh,...	kt	5200	271000	5212	1956	4/4	ei	hyvä	F2013
Herttoniemi	2 h, k, kph, pa...	kt	4900	293500	5990	1957	5/8	on	hyvä	F2018
Herttoniemenranta	2 h, avok, kph,...	kt	4250	220500	5188	2008	2/6	on	hyvä	D
Herttoniemenranta	3h, avok, kph, ...	kt	8050	395000	4907	1999	4/5	on	hyvä	F
Herttoniemenranta	3h+k+s	rt	11300	672000	5947	2008	2/2	ei	hyvä	E2007
Herttoniemenranta	3 h, kk, wc, kp...	kt	6750	358000	5304	2001	4/7	on	hyvä	D2018
Herttoniemenranta	3 h, k, s, eril...	kt	8000	387000	4838	2008	5/7	on	hyvä	E2013
Herttoniemenranta	3h+k+s+lasitett...	kt	7650	360000	4706	2002	2/5	ei	tyyd.	
Herttoniemenranta	3h+k+kph+wc+s+p	kt	8350	285000	3413	1998	4/6	on	tyyd.	F2018
Herttoniemenranta	3h+k+ph+s+wc+pa...	kt	8550	358000	4187	2012	1/5	on	hyvä	
Herttoniemenranta	3 h, k, s, p	kt	7550	368000	4874	2008	3/6	on	hyvä	D2013
Herttoniemenranta	3h, avok, kph, ...	kt	7700	380000	4935	2010	3/7	on	hyvä	
Herttoniemenranta	3h, k, s	kt	7800	366438	4698	1997	7/9	on	tyyd.	F2007
Herttoniemi	3h+kt	kt	5700	317160	5564	2019	6/7	on	hyvä	C2018
Herttoniemi	3h+kt	kt	5700	317160	5564	2019	6/7	on	hyvä	C2018
Herttoniemi	3h+kt	kt	5700	309520	5430	2019	5/7	on	hyvä	C2018
Roihuvuori	4-5 h, k, kph, p	kt	8600	305500	3552	1958	4/4	ei	tyyd.	G2013
Herttoniemi	4h+kt+s	kt	8900	408280	4587	2019	6/7	on	hyvä	C2018
Herttoniemi	4h+kt+s	kt	8900	398790	4481	2019	5/7	on	hyvä	C2018
Herttoniemi	4h+kt+s	kt	8900	398790	4481	2019	5/7	on	hyvä	C2018
