Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Multisilta	1h,kt	kt	2200	86573	3935	2020	2/8	on		B2018
Multisilta	1h,kt	kt	2300	90143	3919	2020	2/8	on		B2018
Multisilta	1h,kt	kt	2300	86870	3777	2020	1/8	on		B2018
Multisilta	1h,kt	kt	2600	93416	3593	2020	2/8	on		B2018
Multisilta	1h, k, lasitett...	kt	2150	99800	4642	2019	7/8	on	hyvä	
Multisilta	1h, kt, kph, la...	kt	2150	93000	4326	2019	2/7	on	hyvä	
Multisilta	1h,kt	kt	2400	95497	3979	2020	5/8	on		B2018
Multisilta	1h,kt	kt	2300	96093	4178	2020	6/8	on		B2018
Multisilta	1h+kk	kt	2850	51434	1805	1976	2/3	ei		
Multisilta	1h,kt	kt	2200	93416	4246	2020	7/8	on		B2018
Multisilta	1h,kt	kt	2300	90143	3919	2020	3/8	on		B2018
Multisilta	1h,kt	kt	2200	89846	4084	2020	5/8	on		B2018
Multisilta	1h,kt	kt	2200	86432	3929	2019	2/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	86432	3929	2019	2/8	on	hyvä	B2018
Multisilta	1h,kt	kt	2200	87600	3982	2019	3/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2300	86432	3758	2019	1/8	on		B2018
Multisilta	1h, kt	kt	2300	91688	3986	2019	3/8	on		B2018
Multisilta	1h, kt	kt	2300	91688	3986	2019	4/8	on		B2018
Multisilta	1h, kt	kt	2300	91688	3986	2019	4/8	on		B2018
Multisilta	1h, kt	kt	2300	93148	4050	2019	5/8	on		B2018
Multisilta	1h, kt	kt	2600	94608	3639	2019	3/8	on	hyvä	B2018
Multisilta	1h+kt+parvi	kt	2200	114537	5206	2020	8/8	on		B2018
Multisilta	1h+kt+parvi	kt	2200	114537	5206	2020		on		B2018
Multisilta	1h+kk+kph	kt	3000	51000	1700	1975	3/3	ei	tyyd.	C2007
Multisilta	1h,kt	kt	2200	89250	4057	2020	4/8	on		B2018
Multisilta	1h,kt	kt	2300	97580	4243	2020	7/8	on		B2018
Multisilta	1h,kt,parvi	kt	2300	117216	5096	2020	8/8	ei		B2018
Multisilta	1h,kt	kt	2400	98770	4115	2020	7/8	on		B2018
Multisilta	1h,kt	kt	2300	93117	4049	2020	5/8	on		B2018
Multisilta	1h,kt	kt	2300	93117	4049	2020	5/8	on		B2018
Multisilta	1h, kt	kt	2200	91980	4181	2019	6/8	on		B2018
Multisilta	1h,kt	kt	2300	117216	5096	2020		ei		B2018
Multisilta	1h, kk, alkovi,...	kt	2850	52500	1842	1976	2/3	ei	tyyd.	E2013
Multisilta	1h,kt	kt	2400	96986	4041	2020	6/8	on		B2018
Multisilta	1h, kt	kt	2300	96068	4177	2019	7/8	on	hyvä	B2018
Multisilta	1h+kt	kt	2600	97528	3751	2019	5/8	on		B2018
Multisilta	1h+alkovi+kk+vh...	kt	3400	60500	1779	1978	1/5	on	hyvä	B2018
Multisilta	1h, kt, parvi	kt	2300	117092	5091	2019	8/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	91980	4181	2019	6/8	on		B2018
Multisilta	1h, kt	kt	2200	86432	3929	2019	2/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	87600	3982	2019	3/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	87600	3982	2019	3/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	87600	3982	2019	3/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	89060	4048	2019	4/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	89060	4048	2019	4/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	89936	4088	2019	5/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	89936	4088	2019	5/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2200	89936	4088	2019	5/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2300	88476	3847	2019	2/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2300	88476	3847	2019	2/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2300	88476	3847	2019	2/8	on	hyvä	B2018
Multisilta	1h, kt	kt	2300	89936	3910	2019	3/8	on	hyvä	B2018
