Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Noljakka	2h, k, s	kt	6200	69000	1113	1986	2/2	ei		E2013
Noljakka	2h, k, s	rt	5500	110000	2000	1984	1/1	ei	hyvä	D2013
Noljakka	2 h, kk, s	kt	4300	89000	2070	1987	2/2	ei	hyvä	F2013
Noljakka	2h, k, s, p	kt	6350	98000	1543	1988	1/3	ei	hyvä	E2013
Kytö	2h,k khh,s	rt	5650	124900	2211	2002	1/1	ei	hyvä	
Noljakka	2h, k, s	rt	5900	90000	1525	1989	1/1	ei		D2013
Noljakka	1h, tupak , sauna	kt	4950	120000	2424	2012	3/3	on	hyvä	B2013
Noljakka	2h+k+s	kt	5300	80000	1509	1992	2/3	ei	hyvä	E2013
Noljakka	2h, k, et, s, k...	rt	5600	116000	2071	1990	1/1	ei	hyvä	D2013
Noljakka	3h, k, s	rt	8000	128500	1606	1987	1/2	ei		E2013
Noljakka	3h, k, s	rt	8000	135000	1688	1989	1/2	ei	hyvä	D2013
Marjala	3h, k, khh, kph...	rt	8000	195000	2438	2017	1/1	ei	hyvä	C2013
Noljakka	3h,k,s	rt	8000	110000	1375	1989	-1/2	ei	hyvä	D
Noljakka	3 h, k, s	kt	6900	104000	1507	1987	2/2	ei	hyvä	F2013
Kytö	3h, k, s, autok...	rt	7000	136000	1943	2002	1/1	ei		F2013
Noljakka	3h, k, khh, kph...	rt	7950	120000	1509	1988	1/1	ei	hyvä	D2013
Marjala	3h, kt, s	kt	6300	195000	3095	2017	4/5	on	hyvä	
Noljakka	3h, k, s	kt	7800	105000	1346	1986	1/2	ei		E2013
Marjala	3h kt s	kt	7550	229900	3045	2015	4/4	on	hyvä	C
Marjala	3h, k, khh, kph...	rt	8000	195000	2438	2018	1/1	ei	hyvä	C2018
Marjala	3h, k, s,khh,wc...	rt	7500	146500	1953	1999	1/1	ei	hyvä	F2013
Marjala	4h, kt, s	rt	9300	245985	2645	2020	1/1	ei	hyvä	A2018
Marjala	4 h, kt, s	rt	9000	238000	2644	2020	1/1	ei	hyvä	A2018
Marjala	4 h, kt, s	rt	9000	238000	2644	2020	1/1	ei	hyvä	A2018
Noljakka	5h, k, wc, kph, s	rt	9850	125000	1269	1986	-1/2	ei	hyvä	D
