Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Sampo	1h, makuualkovi...	rt	4100	86910	2120	2015	1/1	ei	hyvä	
Sampo	1h, makuualkovi...	rt	4100	86910	2120	2015	1/1	ei	hyvä	
Jukola	1h,ktila	kt	2300	56000	2435	1993	2/3	ei		D2013
Nummi	2h, k, kph, las...	kt	5800	48000	828	1970	2/3	ei	hyvä	D2013
Kurala	2h+k+sauna	rt	6600	100000	1515	1982	1/1	ei	hyvä	
Sampo	2h+kk+s	rt	5200	107544	2068	2015	1/1	ei	hyvä	
Sampo	2h+kk+s	rt	5200	107544	2068	2015	1/1	ei	tyyd.	
Vuorentaka	2h,kt,psh,s	rt	4100	125000	3049	2020	1/1	ei		B2018
Voutila	2h,kk,kh,vh	kt	5350	54000	1009	1971	2/3	ei	hyvä	F2013
Vuorentaka	2h,kt,psh,s	rt	4100	125000	3049	2020	1/1	ei		B2018
Vuorentaka	2h, k, s, psh, s	rt	6700	97000	1448	1982	1/1	ei	hyvä	
Hirsimäki	2h,kk,s,psh	rt	4500	105000	2333	1991	1/1	ei	hyvä	F2013
Voutila	2h,k,s,ph,vh	rt	6100	89500	1467	1974	-1/1	ei	hyvä	F
Voutila	2h,k,s,ph,vh	rt	6500	110000	1692	1980	1/1	ei	hyvä	E2013
Voutila	2h,k,s,ph/khh,vh	rt	6200	131500	2121	2007	-1/1	ei	hyvä	E2007
Loimalahti	2h+k+s+kph+vh	rt	6450	75000	1163	1984	1/1	ei	tyyd.	E2013
Voutila	2h,k,kh,p	kt	5850	55370	946	1975	2/2	ei	hyvä	F2013
Sampo	oh, mh, avok, s...	rt	5300	145000	2736	2013	1/1	ei	hyvä	
Voutila	3h,k,kph,vh,p	kt	7600	77000	1013	1970	1/3	ei		F2013
Luolaja	3h, k, khh, psh...	rt	8050	110000	1366	1982	1/1	ei	tyyd.	F2013
Sampo	3h+k+khtila+s	rt	7800	169000	2167	2015	2/2	ei	hyvä	
Jukola	3h, k, ph, s, p	kt	7500	73000	973	1991	1/3	ei	hyvä	C2007
Voutila	3h, k, psh, s, ...	rt	8000	125000	1563	1982	1/1	ei	hyvä	
Hirsimäki	3h,k,kph,s,wc,2var	rt	9000	167000	1856	1996	1/1	ei	hyvä	
Loimalahti	3h+k+kph+s+wc+vh	rt	8000	119000	1488	1977	1/1	ei	hyvä	
Loimalahti	3h,k,s	rt	6600	147462	2234	2005	1/1	ei	hyvä	D2013
Hirsimäki	3h,k,ph,s,suihk...	rt	7800	158000	2026	2007	1/1	ei	hyvä	E2013
Voutila	3h,k,s,ph,vh,wc	rt	8300	110000	1325	1975	1/1	ei	hyvä	E2013
Luolaja	3h+k+s+khh+2*wc...	rt	9450	207000	2190	2007	1/1	ei	hyvä	
Ahvenisto	3h+keittiö...	rt	7800	145000	1859	2003	1/1	ei	hyvä	E2018
Hirsimäki	3h, k, s, psh, ...	rt	8500	131000	1541	1990	1/2	ei	hyvä	
Voutila	4h+k+sauna+psh+...	rt	10600	175000	1651	2000	1/2	ei	hyvä	
Hirsimäki	4h+k+s+aula+khh...	rt	13850	180000	1300	2005	2/2	ei	hyvä	
Vuorentaka	4-5h,kt,psh,khh,s	rt	10000	254500	2545	2020	1/1	ei	hyvä	B2018
Vuorentaka	4h,kt,psh,khh,s	rt	8600	229000	2663	2020	1/1	ei	hyvä	B2018
Hirsimäki	5h,k,khh,psh,s,...	ok	15000	205000	1367	1987		ei		
Voutila	4h,k,psh,s,at	ok	9200	75000	815	1968		ei		
Voutila	4h+keittiö...	ok	12000	163500	1363	1950		ei	hyvä	
Voutila	4h,k,s,psh,wcx2,vh	rt	9200	91000	989	1978	2/2	ei	tyyd.	E2007
Loimalahti	4-5h+keitti...	rt	11200	145000	1295	1975	1/2	ei	hyvä	E2013
Hirsimäki	5h,k,s,psh,khh,...	ok	12000	205000	1708	1991		ei	hyvä	D2018
Hirsimäki	4h+k+sauna+psh+...	ok	12000	245000	2042	1994		ei	hyvä	E2013
Vuorentaka	4h,k,s,ph,khh,v...	rt	8750	160000	1829	1999		ei	hyvä	
Voutila	4h,k,s	rt	9700	123000	1268	1982		ei		D2013
Jukola	4h, k, kph, s, ...	kt	9250	63000	681	1988	3/3	ei	hyvä	E2007
Voutila	4h, k, s, tkh,k...	ok	12500	179000	1432	1966	-1/1	ei	tyyd.	
Hirsimäki	4h, k, s, psh, ...	rt	9600	177500	1849	1989	1/1	ei	hyvä	
Voutila	2mh,oh,k,tkh,s,...	ok	11400	183000	1605	2001		ei	hyvä	E
