Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keijupuisto	1h,k,kph,alk, p	kt	3000	44000	1467	1974	2/7	on	tyyd.	
Laune	1h, kk, alkovi, lp	kt	3000	54000	1800	1974	1/7	on	hyvä	D
Keijupuisto	1h, kk, alk, kp...	kt	3200	56000	1750	1969	5/7	on	tyyd.	
Hennala	1h, kk, wc	rt	1500	4000	267	1939	1/2	ei	huono	
Hennala	2h, avok, kph/w...	kt	5300	164000	3094	2015	5/5	on	hyvä	D2013
Hennala	2h, k, kph, las...	kt	5800	84000	1448	1970	3/3	ei	hyvä	E2007
Keijupuisto	2h ,k ,kph/wc, p	kt	5900	69000	1169	1974	2/7	ei	hyvä	
Kullankukkula	2h,k,kph,s,wc,v...	kt	7100	170000	2394	2012	1/3	on	hyvä	D2013
Hennala	2h,k,kph/wc,p	kt	4900	85500	1745	1960	3/3	ei	hyvä	D2007
Hennala	2h, kk, s, kph,...	kt	4800	131000	2729	2012	3/3	on	hyvä	
Keijupuisto	2h, k, vh, kh, p	kt	5900	62000	1051	1972	4/7	on	tyyd.	G2013
Hennala	2h, k, kph, p	kt	4900	63000	1286	1963	1/3	ei	tyyd.	
Hennala	2h, k, kph, p	kt	5200	73000	1404	1957	4/4	ei	hyvä	
Hennala	2h, k, s,p	kt	4750	78000	1642	1988	2/3	ei	hyvä	D
Hennala	2h, k, p	kt	4900	77000	1571	1963	1/3	ei	hyvä	
Hennala	3h,k,kph/wc,p	kt	6750	125000	1852	1959	6/7	on	hyvä	E2013
Keijupuisto	3h,k,kph,wc,p	kt	6300	86000	1365	1970	5/7	ei	hyvä	
Hennala	3h,k,kh,p	kt	6400	73600	1150	1957	1/4	ei	tyyd.	F
Laune	3h, k, s, ph/kh...	rt	7180	172000	2396	2005	1/1	ei	hyvä	C
Keijupuisto	3h, k, p	kt	6700	100000	1493	1972	7/7	on	hyvä	G2013
Hennala	3h,k,kh,p	kt	5900	94000	1593	1960	3/3	ei	hyvä	D2007
Keijupuisto	4h,k,kph,erill....	kt	8000	113500	1419	1973	7/7	on	hyvä	D2007
Hennala	4h, k, kph, wc,...	kt	9400	252000	2681	2013	5/5	on	hyvä	
Laune	4h, k, kh, vh, ...	kt	7700	72600	943	1970	3/7	on	tyyd.	D
Hennala	4h, k, s, p	kt	9400	248000	2638	2015	5/5	on	hyvä	D
Keijupuisto	4h,k,kph,2xp	kt	7800	94047	1206	1969	6/7	on		F2013
Keijupuisto	4h, k, kph/wc, ...	kt	7800	80000	1026	1969	5/7	on	tyyd.	
