Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Nikinmäki	3 h, avok, kph,...	kt	5850	205000	3504	2014	1/2	ei	hyvä	C2013
Nikinmäki	3h+k+s+piha	rt	7500	276000	3680	2011	1/1	ei	hyvä	
Nikinmäki	3h, k, s, ulkov...	rt	6300	204500	3246	1953	1/1	ei	hyvä	
Nikinmäki	3h, avok, kph, ...	rt	6250	245000	3920	2015	1/1	ei	hyvä	C2013
Nikinmäki	4-5h,k,s	rt	10250	343000	3346	2020	1/2	ei	hyvä	B
Nikinmäki	5-6h,k,s	rt	10500	349000	3324	2020	1/2	ei	hyvä	B
Nikinmäki	4-5h,k,s	rt	10250	343000	3346	2020	1/2	ei	hyvä	B
Nikinmäki	5h, k, s	ok	12100	300000	2479	2000	-1/1	ei	hyvä	
Nikinmäki	4h+k+khh+s+piha	rt	10100	320000	3168	2018	2/2	ei	hyvä	
Nikinmäki	5h, k, s, th, a...	ok	13800	395000	2862	2002	1/2	ei	tyyd.	
Nikinmäki	5h,k,rt,oh,khh,...	ok	17700	535000	3023	2006	1/2	ei	hyvä	
Nikinmäki	4h+k+kphx2+s+er...	rt	9000	249000	2767	1960	-1/2	ei	hyvä	
Nikinmäki	4h+avo.k+kph+s+...	ok	9800	340000	3469	2017	-1/1	ei	hyvä	C2013
Nikinmäki	4h,k,s,kph,eril...	rt	9900	344000	3475	2017	1/2	ei	hyvä	
Nikinmäki	5h, avok, 2x wc...	ok	22800	398000	1746	2012	-1/2	ei	hyvä	A2007
Nikinmäki	5-6h (3mh),oh,k...	ok	20000	277500	1388	1991	2/2	ei	tyyd.	
Nikinmäki	4h, k,rt,2 x kp...	ok	14400	408000	2833	2000	-1/1	ei	hyvä	
Nikinmäki	4h, k, s, tkh, khh	ok	19600	470000	2398	2000	-1/2	ei	hyvä	
Nikinmäki	6h, k, khh, s, ...	ok	15900	346000	2176	2003	-1/2	ei	hyvä	E2013
Nikinmäki	5h,k,s	rt	14600	295000	2021	1975	1/2	ei	hyvä	
