Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Torpparinmäki	3h+k+kph	rt	7050	230000	3262	1988	1/1	ei	tyyd.	
Torpparinmäki	3h,k,s,parvi,ty...	rt	10600	307500	2901	1981	-1/2	ei	hyvä	E
Paloheinä	3h,k,kph,sauna,...	rt	8400	275000	3274	2001	-1/2	ei	tyyd.	D2007
Torpparinmäki	3h+k+s	rt	8300	232000	2795	1981	2/2	ei	tyyd.	
Torpparinmäki	3h,k,s,kph,2xwc...	rt	8700	260000	2989	1981	-1/2	ei	hyvä	E2007
Torpparinmäki	6h, k, s, tkh, ...	ok	17900	465000	2598	1982	-1/3	ei	tyyd.	D2018
Torpparinmäki	6 h, k, kh/s, k...	ok	17800	562000	3157	2012	1/2	ei	hyvä	A2007
Torpparinmäki	5 h, k, rh, 2kp...	ok	19950	380000	1905	1960	2/2	ei	tyyd.	
Torpparinmäki	4h+k+2kph+2wc+s...	ok	9550	355000	3717	1982	1/2	ei	hyvä	
Torpparinmäki	4h, k, s, khh, ...	ok	9100	399000	4385	1987	-1/1	ei	hyvä	D2018
Torpparinmäki	4h, k, kph, eri...	rt	8950	250000	2793	1988	-1/2	ei	tyyd.	F2007
Torpparinmäki	4-5 h, k, 2kph/...	rt	10350	380000	3671	2001	2/2	ei	hyvä	F2007
