Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Hirvensalo	3 h,k,s	rt	6800	212000	3118	2012	1/1	ei	hyvä	D2013
Hirvensalo	3h, k, kh, s, p	rt	11300	365000	3230	2007	2/2	ei	hyvä	F
Hirvensalo	3 h, k, s	rt	6800	212000	3118	2012	1/1	ei	hyvä	D2013
Kaistarniemi	3h,k, s	rt	9900	261000	2636	2007	2/1	ei	hyvä	
Hirvensalo / papinsaari	3 h,k,s,kph,khh	rt	8800	245000	2784	2012		ei	hyvä	E2013
Hirvensalo / haarla	4-5 h,k,s,ak,var	rt	11500	345000	3000	2019	1/1	ei	hyvä	B2018
Hirvensalo / haarla	4h,k,s,khh,wc,a...	rt	9000	317000	3522	2019		ei	hyvä	B2018
Hirvensalo / haarla	4-5 h,k,s,vh,ak...	rt	11500	345000	3000	2019	1/1	ei	hyvä	B2018
Hirvensalo	5 h, k ,s, apuk...	rt	9800	240000	2449	1991	1/2	ei	hyvä	
Hirvensalo / kukola	4h,k,khh,kph,wc...	rt	11600	287000	2474	2004	1/1	ei	hyvä	D2007
Hirvensalo	5-6 h,k,sauna	rt	10800	280000	2593	2012	1/1	ei	hyvä	D
