Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Neulamäki	1h, kk, s	rt	3700	79000	2135	1986	1/2	ei	hyvä	E2013
Neulamäki	1h,tk,s	kt	5400	77000	1426	1988	2/6	on	hyvä	F2013
Neulamäki	1h,kk,s	kt	3200	62000	1938	1984	1/3	ei	tyyd.	D2007
Neulamäki	1h,kk,s	kt	3000	71024	2367	1984	3/3	ei	hyvä	F2013
Neulamäki	1h,kk,s	kt	3500	72000	2057	1986	2/3	ei	tyyd.	
Neulamäki	2h,k	kt	5800	66000	1138	1982	2/3	ei	hyvä	D2007
Neulamäki	2h,k	kt	5900	65000	1102	1982	2/3	ei	tyyd.	D2007
Neulamäki	2h, kk	kt	4500	73000	1622	1985		ei	tyyd.	C
Neulamäki	2h,k,s	rt	5800	100000	1724	1985	1/1	ei	tyyd.	E2013
Neulamäki	2h,k,s	kt	5850	85000	1453	1987	2/3	ei	hyvä	D
Neulamäki	2h,k	kt	4900	65000	1327	1986	1/2	ei	tyyd.	D2007
Neulamäki	2h,k	kt	4900	65000	1327	1986	2/2	ei	tyyd.	D2007
Neulamäki	2h, k, s	kt	5100	79000	1549	1984	3/3	ei	hyvä	F2013
Neulamäki	2h,kk,s	kt	3800	85000	2237	1988	2/3	ei	hyvä	
Neulamäki	2 h, k, kh, sau...	rt	6050	118458	1958	1986	1/1	ei	hyvä	E2013
Neulamäki	2h,kk (yj 2h+kk)	kt	3900	73000	1872	1982	2/3	ei	hyvä	D2007
Neulamäki	2h,k	kt	4900	57500	1173	1986	2/2	ei	tyyd.	D2007
Neulamäki	2h,k	kt	5900	74000	1254	1984	3/3	ei	hyvä	C2013
Neulamäki	2h, k, s	rt	6000	115000	1917	1983	1/1	ei	hyvä	D2018
Neulamäki	2h, k	kt	5600	80500	1438	1985	3/3	ei	hyvä	C
Neulamäki	3h,k,s	kt	7600	115000	1513	1988	1/3	ei		C2007
Neulamäki	3h,k,s	rt	7600	135000	1776	1988	1/1	ei	hyvä	
Neulamäki	3h, k, s	rt	8500	130000	1529	1982	2/2	ei	hyvä	D2014
Neulamäki	3h,k	kt	6400	73000	1141	1985	3/3	ei	hyvä	D2007
Neulamäki	3h,k,kph,parv	kt	6400	69500	1086	1985	2/3	ei	hyvä	D2007
Neulamäki	3h, k, s, kh	kt	7400	98000	1324	1987	3/3	ei	hyvä	D2007
Neulamäki	3h,k,kph,parveke	kt	7350	84000	1143	1982	1/3	ei	hyvä	D2007
Neulamäki	3h, k, kh, s	rt	8500	76000	894	1981	2/2	ei	huono	E2013
Neulamäki	3h,k,s,kph, wc	rt	8500	128500	1512	1982	1/2	ei	hyvä	D2013
Neulamäki	3h, k, s	rt	7500	137000	1827	1985	2/2	ei	hyvä	
Neulamäki	3 h, k, s	rt	7450	139500	1872	1987	2/2	ei	hyvä	E2013
Neulamäki	3 h, k, kh, s,...	rt	7500	125000	1667	1989	1/1	ei	hyvä	D2013
Neulamäki	3h, k, s	rt	6500	133500	2054	1985	1/1	ei	hyvä	
Neulamäki	3h, k, rt, kh, ...	kt	7150	100000	1399	1987	3/3	ei	hyvä	C2007
Neulamäki	3h,k,s,p	kt	7950	93000	1170	1982	3/3	ei	hyvä	D2007
Neulamäki	3h, k, s	rt	8200	124000	1512	1982	1/2	ei	hyvä	E2013
Neulamäki	3h,k	kt	6500	88000	1354	1987	2/3	ei	hyvä	D2007
Neulamäki	3h, k, s, kh, wc	rt	7450	134000	1799	1987	1/2	ei	hyvä	C2007
Neulamäki	3h, k, s	kt	6350	89000	1402	1984	3/3	ei	hyvä	F2013
Neulamäki	4-5 h, k, s	ok	10500	207000	1971	1982		ei	tyyd.	
Neulamäki	4 h, k, tkh, ph...	ok	15900	142500	896	1982	1/2	ei	tyyd.	C2018
Neulamäki	4 mh, oh, k,th,...	ok	12900	191000	1481	1984	-1/1	ei	hyvä	
Neulamäki	4h,k,s	rt	9800	147000	1500	1982	1/2	ei	hyvä	E2013
Neulamäki	5h, k, s, kh, a...	ok	13100	230000	1756	1987	1/1	ei	hyvä	
