Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h,kk,alkovi,p	kt	3000	90500	3017	1973	1/5	on	hyvä	D2013
Keskusta	1h, k, kph, vh,...	kt	3700	70000	1892	1970	3/5	on	hyvä	F
Myllymäki	1h,tupakeitti...	rt	4500	74000	1644	1928	1/2	ei	hyvä	
Keskusta	1h,k,ph	kt	3950	91000	2304	1951	3/5	on	hyvä	F2013
Keskusta	1h, kk, kph, vh...	kt	3300	80000	2424	1972	6/6	on	hyvä	D
Keskusta	1h, avokeitti...	kt	2300	93000	4043	2018	1/2	ei	hyvä	
Keskusta	1h,kk,kph	kt	2900	45000	1552	1975	2/2	ei	tyyd.	F2013
Keskusta	1h,k,psh,p	kt	3000	84231	2808	1962	3/6	on		F2018
Keskusta	1h, kk, kph	kt	3200	69000	2156	1979	1/7	ei	hyvä	
Keskusta	1h, kk, psh	kt	2200	74900	3405	1959	4/5	on	hyvä	E2013
Keskusta	1h, avok, kph	kt	2800	109592	3914	2018	1/2	ei	hyvä	
Keskusta	1h,kk,kh,vh,p,a...	kt	2750	74000	2691	1976	4/5	on	hyvä	E2013
Keskusta	1h+keittokomero...	kt	3000	72000	2400	1974	2/5	on		F2013
Keskusta	1h, kk	kt	2000	50500	2525	1963	4/5	on	tyyd.	E
Keskusta	1h+k+kph+p	kt	3800	78000	2053	1962	3/6	on	tyyd.	F2013
Keskusta	1h+keittokomero...	kt	3000	80000	2667	1977	3/5	on	hyvä	F2013
Keskusta	1h, avok, kph	kt	2150	86682	4032	2018	1/2	ei	hyvä	
Myllymäki	1h, kt, psh/wc,...	kt	2900	100000	3448	2017	1/5	on	hyvä	
Keskusta		rt	1750	25000	1429	1986		ei	tyyd.	C2007
Keskusta	1h, keittosyv.,...	kt	2200	68000	3091	1962	3/6	on	tyyd.	F2013
Keskusta	1h,k,ph,p	kt	3700	85000	2297	1969	1/3	ei	hyvä	E2013
Keinusaari	1h, avok,kph/wc...	kt	2600	108462	4172	2017	6/7	on	hyvä	C
Keinusaari	1h, avok, kph, ...	kt	3450	130055	3770	2017	5/7	on	hyvä	C
Keskusta	1h, kk, kph/wc	kt	3210	75000	2336	1964	5/6	on	hyvä	G
Keskusta	1h,alkovi,kk,kph	kt	3400	79000	2324	1975		ei	hyvä	F2013
Keskusta	2h,kk,kph,parv.	kt	5200	81200	1562	1964	4/5	on		F2013
Keskusta	2h, avokeitti...	kt	5200	134000	2577	1971	2/5	on	hyvä	
Myllymäki	2h,k,kph,vh,p	kt	6200	89000	1435	1973	3/3	ei		E2013
Myllymäki	2h, kk, kph/wc, vh	kt	3940	63200	1604	1956	1/3	ei	hyvä	F
Myllymäki	2h+k+kph+vh+las...	kt	5600	85000	1518	1970	2/3	ei	tyyd.	
Kankaantausta	2h, k, psh/s, v...	kt	5400	99000	1833	1991	2/2	ei	hyvä	
Myllymäki	2h,k,ph,vh,lasi...	kt	6000	70000	1167	1974	3/3	ei	hyvä	E2013
Keskusta	2h, k, kph, vh,...	kt	5550	89500	1613	1966	2/6	on	tyyd.	E2013
Keskusta	2h, k, s, las parv	rt	5950	148500	2496	1986	1/2	ei	hyvä	
Keskusta	2h,keittiö...	kt	5300	90000	1698	1960	3/6	on	hyvä	E2013
Keskusta	2h, k, psh, vh,...	kt	5900	120000	2034	1963	2/5	on	hyvä	F2013
Keinusaari	2h, kt, kph, vh...	kt	3400	135000	3971	2018	4/4	on	hyvä	
Keskusta	2h, k, kph	kt	6000	88000	1467	1980	2/4	on	tyyd.	E2013
Keskusta	2h,k,s,	kt	5800	100000	1724	1959	3/5	on		F2013
Papinniitty	2h,k,s	rt	6200	134000	2161	1990	1/1	ei		
Keskusta	2h+keittiö...	kt	6700	100000	1493	1984	1/3	on		B2007
Keinusaari	2h, k, psh, s, ...	kt	4950	190000	3838	2000	5/7	on	hyvä	
Kankaantausta	2h,k,s,ph,wc	rt	6000	140000	2333	2009		ei	hyvä	D2007
Keskusta	2h,k,kph,p	kt	5500	109000	1982	1966	3/5	on		E2007
Keskusta	2h,k,s,ph,p	kt	7650	155000	2026	1979	5/6	on	hyvä	E
Keskusta	2h, kk, psh, parv.	kt	4300	108000	2512	1977	5/5	on	hyvä	F2013
Keinusaari	2h, k, psh, s, ...	kt	5100	210000	4118	2004	6/7	on	hyvä	C
Keskusta	2h, k, ph, parv.	kt	6150	123000	2000	1982	2/6	on	hyvä	E2013
Keskusta	2h,k,s,lasit.p	kt	5600	87000	1554	1977	3/3	on		D2007
Keinusaari	2h, k, s, psh, ...	kt	5150	175000	3398	2005	3/7	on	hyvä	
Keskusta	2h+k	kt	5600	110000	1964	1961	3/3	ei	hyvä	E2013
Keskusta	2h, k, psh/wc, ...	kt	4850	94000	1938	1967	3/3	ei	hyvä	
