Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Taka-töölö	1h, avok, kph, et.	kt	2400	199000	8292	1932	2/6	ei	tyyd.	
Taka-töölö	1h	kt	2460	208000	8455	1927	6/7	ei	huono	E2013
Töölö	2 h, avok, kph	kt	4100	320000	7805	1914	2/5	on	hyvä	F2013
Taka-töölö	1h+k+kph	kt	4400	310000	7045	1928	2/6	on	hyvä	E2013
Taka-töölö	1h + kk	kt	3500	215000	6143	1954	3/8	on	huono	F2007
Taka-töölö	1h+kk+kph	kt	3100	205000	6613	1932	1/7	on	hyvä	E2007
Töölö	1h, pk, lasitet...	kt	2550	206000	8078	1975	1/7	on	tyyd.	
Taka-töölö	1h+k+kph	kt	4400	324000	7364	1928	6/7	on	tyyd.	E2013
Töölö	2h+avok+kph	kt	3600	295000	8194	1927	3/6	on	hyvä	D2007
Taka-töölö	2 h, avok, kh	kt	4200	285000	6786	1934	1/6	on	hyvä	D2007
Taka-töölö	2 h, kk, alk, kh	kt	5500	300000	5455	1932	2/7	on	tyyd.	E2007
Taka-töölö	2 h, k, kh-s, p	kt	6200	557000	8984	2001	4/7	on	tyyd.	D2007
Töölö	2h, kk, kph, er...	kt	5200	365000	7019	1928	5/6	on	tyyd.	F2015
Taka-töölö	2h,k,s.os,vh,la...	kt	7150	599800	8389	2001	2/7	on	hyvä	
Töölö	1-2H+AVOK+KPH	kt	5500	395000	7182	1932	4/6	ei	hyvä	
Töölö	2h, kk, kph	kt	3500	271000	7743	1935	1/6	on	hyvä	F2013
Taka-töölö	2 huonetta, kk,...	kt	4600	328000	7130	1936	4/6	on	tyyd.	F2013
Taka-töölö	2h+avok.+kph+parv.	kt	4500	350000	7778	1954	7/7	on	hyvä	F2007
Taka-töölö	2h, avokeitti...	kt	4600	326000	7087	1937	5/7	on	tyyd.	F2013
Töölö	2h, k, kph, eri...	kt	5800	423000	7293	1936	5/6	on	tyyd.	E2013
Töölö	2h, k, kph, eri...	kt	6400	405000	6328	1929	5/6	on	tyyd.	F
Taka-töölö	2-3 h, k, halli...	kt	7700	530000	6883	1936	1/7	on	tyyd.	C2007
Taka-töölö	2h+kk+parveke	kt	4500	268500	5967	1954	2/8	on	hyvä	F2007
Taka-töölö	2-3 h, k, halli...	kt	8900	550000	6180	1934	1/5	on	tyyd.	D2007
Töölö	3h, avokeitti...	kt	14100	1010000	7163	1933	5/6	on	hyvä	F2018
Töölö	3h, avokeitti...	kt	7600	520000	6842	1935	4/6	on	hyvä	F
Taka-töölö	3 h, k, halli, ...	kt	9300	550000	5914	1933	3/7	on	tyyd.	F2013
Taka-töölö	3h, k, s, p	kt	8300	720000	8675	1912	6/6	on	hyvä	F2013
Taka-töölö	3h, k, kph	kt	7400	485750	6564	1935	2/3	ei	tyyd.	D2007
Taka-töölö	3h, k	kt	7400	500000	6757	1935	3/3	ei	tyyd.	D2007
Töölö	4-5h, k, palvel...	kt	14100	783500	5557	1953	4/7	on	hyvä	F2013
Taka-töölö	4-5h, k, kph, l...	kt	9850	652000	6619	1975	3/7	on	tyyd.	E2007
Töölö	4h+k+kph+wc+et+...	kt	11300	730000	6460	1935	4/6	ei	hyvä	
Taka-töölö	3-4h, K, S, 2pa...	kt	12850	1400000	10895	1999	5/7	on	hyvä	F2013
