Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Ojoinen	2h,kk,kph,vh	kt	5000	76500	1530	1972	3/4	ei	hyvä	E2013
Kettumäki	2h,k,ph,p	kt	5750	41000	713	1973	2/3	ei	tyyd.	C2007
Ojoinen	2h,k,psh,p	kt	5300	55000	1038	1969	1/3	ei		E2013
Ojoinen	2h,k,kh,p	kt	5850	74000	1265	1966	1/3	ei	hyvä	F2013
Ojoinen	2h, k, psh, par...	kt	5850	67000	1145	1966	3/3	ei	hyvä	
Ojoinen	2h, k, psh, vh	kt	5200	52000	1000	1967	3/3	ei	tyyd.	D
Ojoinen	2h,k,s	rt	7000	110000	1571	1989	1/1	ei		E2013
Puistonmäki	2h+kk+rt	kt	5800	69000	1190	1971	3/3	ei	hyvä	
Ojoinen	2h+k+s	rt	6400	100000	1563	1979	1/1	ei		E2007
Puistonmäki	2h,k,lasitettup...	kt	5750	87100	1515	1974	3/3	ei	hyvä	
Ojoinen	2h,k,wc,et, yl&...	ok	8400	85000	1012	1949	-1/2	ei	tyyd.	
Ojoinen	4-5h,k,s	ok	12000	200000	1667	1968		ei	hyvä	
Ojoinen	4h,k,s,psh,wc	ok	6900	90000	1304	1947		ei		
Ojoinen	4h, k, s, psh, ...	ok	8800	90000	1023	1951	-1/3	ei	tyyd.	
