Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lassila	1h, kk, alkovi,...	kt	3450	166000	4812	1983	3/3	ei	tyyd.	F2013
Lassila	1 h, kk, kph, p	kt	3100	132000	4258	1984	2/4	on	tyyd.	E2018
Lassila	1h, kk, alkovi,...	kt	3100	152000	4903	1984	4/5	on	tyyd.	D2007
Haaga	2h+kk+kh+p	kt	4950	168000	3394	1979	3/5	on	tyyd.	F2013
Lassila haaga	2h+k+kh+parv (l...	kt	5500	200000	3636	1982	2/4	ei	tyyd.	
Lassila	2h+k	kt	5500	175000	3182	1980	5/6	ei	tyyd.	
Lassila	2h+k+s	kt	5750	225000	3913	1982	3/3	ei	hyvä	
Pohjois-haaga/lassila	2 h, k, s, kph,...	kt	6050	194000	3207	1982	2/6	ei	tyyd.	
Lassila	2h, k, kph, las...	kt	6000	187000	3117	1979	6/6	on	tyyd.	F
Lassila	2h, k, kph, piha	kt	5500	243000	4418	1980		on	hyvä	E2007
Lassila	2h, k, kph	kt	4100	166000	4049	1977	3/5	on	hyvä	F2013
Lassila	2h, k, kh, s, k...	kt	5750	220000	3826	1989	3/3	ei	tyyd.	F2013
Lassila	2h, k, s, p	kt	6050	180000	2975	1982	4/6	on	tyyd.	C2007
Lassila	2h, kk, kph, la...	kt	3300	167500	5076	1985	3/3	ei	tyyd.	D2007
Lassila	3h, k, kph, piha	kt	5850	220000	3761	1983	1/3	ei	tyyd.	E2018
Lassila, pohjois-haaga	3 H, K, PH, S, ...	kt	6900	278000	4029	1986	2/2	ei	hyvä	
Lassila	3h, k, kph, las...	kt	7350	276000	3755	1981	3/4	ei	hyvä	D2007
Lassila	3h, k, kph, vh,...	kt	7550	227500	3013	1982	2/6	on	tyyd.	C2007
Lassila	3h, k, rt, kph,...	kt	7550	216000	2861	1982	3/6	on	tyyd.	C2007
Lassila	3 h, k, kph, s,...	rt	8200	286000	3488	1987	2/2	ei	tyyd.	E2013
Lassila	3h, k, s, las. p	kt	7450	202000	2711	1982	3/6	on	tyyd.	C2013
Lassila	3h+k+s+p	kt	7350	220000	2993	1984	1/5	on	tyyd.	E2018
Lassila	4 h, k, kph, s,...	rt	9650	337000	3492	1986	1/2	ei	hyvä	E2013
Lassila	4h+k+s	rt	9900	370000	3737	1982	1/2	ei		D2013
Lassila	4 h, k, s, kell...	kt	11700	355000	3034	1981	1/4	ei	tyyd.	D2013
Lassila	3-4h, k, kph, s...	kt	8400	299000	3560	1986	1/3	ei	hyvä	E2007
Lassila	3-4h, k, s, kph...	rt	8500	275000	3235	1986	1/2	ei	tyyd.	E2013
