Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Saksala	2 h, k, kh/wc, p	kt	5900	97000	1644	1976	7/8	on	hyvä	F2013
Saksala	2h, k, kph, p,vh	kt	5900	86500	1466	1975	8/8	ei	hyvä	
Saksala	2h, k, kph, vh,...	kt	5950	87000	1462	1976	5/5	on	hyvä	F2013
Saksala	2h,k,lasit.p	kt	6100	65000	1066	1974	2/3	ei	tyyd.	F2013
Saksala	avok/oh, mh, ph...	kt	6000	97000	1617	1972	3/3	ei	hyvä	F2007
Saksala	3h, k, s, kph, ...	rt	8050	149500	1857	1980	1/1	ei	hyvä	E
Saksala	3h, k	kt	7500	80000	1067	1976	4/7	on	hyvä	F
Saksala	k, oh, 2mh, ph,...	kt	7500	109000	1453	1975	4/7	on	hyvä	F2013
Saksala	3h, k, kph, wc,...	kt	7500	119000	1587	1972	7/7	on	hyvä	D2013
Saksala	3h+k+kh+wc+vh+l...	kt	7600	80000	1053	1973	3/3	ei	hyvä	E2013
