Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Linnanmaa	1h, ktila, alko...	kt	2500	97000	3880	2018	1/4	on	hyvä	C
Linnanmaa	1h, kk	kt	2150	90000	4186	2015	1/4	on	hyvä	C2013
Linnanmaa	1h,k,alkovi,las...	kt	2550	102000	4000	2018	1/3	on	hyvä	C
Kaijonharju	1h,kk,sa,kh,par...	kt	3000	63000	2100	1989	5/5	on	hyvä	C2007
Linnanmaa	1h, kk	kt	2150	106000	4930	2017	2/4	on	hyvä	C2103
Linnanmaa	1h, kk, s	kt	3550	88500	2493	2000	3/3	on	hyvä	F
Linnanmaa	1h, kk	kt	2150	97000	4512	2017	1/4	on	hyvä	C2103
Linnanmaa	1h, kk	kt	2150	97000	4512	2015	1/4	on	hyvä	C
Kaijonranta	2h, k, s	rt	6000	74000	1233	1978	1/1	ei	tyyd.	C2007
Kaijonharju	2h, k, lasitett...	kt	6500	47500	731	1982	2/6	on	tyyd.	G
Välivainio	2h,k,s, lasit.p...	kt	5100	129000	2529	2011	5/5	on	hyvä	B2007
Syynimaa	2h,k,s+terassi/...	kt	6100	106500	1746	1988	1/2	ei	hyvä	
Koskela	2h+k+parv	kt	5950	44000	739	1968	3/3	ei	tyyd.	C2007
Puulinnanmaa	2 h,k,s,p	kt	5400	115150	2132	1996	2/2	ei	hyvä	
Kaijonharju	2h,kk,kh	kt	4600	61000	1326	1977	3/3	ei	hyvä	A2013
Linnanmaa	2h, kk, s	kt	3900	135000	3462	2015	3/4	on	hyvä	C2013
Kaijonharju	2h, kk, s	kt	5150	72000	1398	1985	3/3	ei	hyvä	F2013
Syynimaa	2h,k,s	kt	6100	105000	1721	1990	2/2	ei	hyvä	F2018
Kaijonharju	2h+k+kph+s+lasi...	kt	6350	62000	976	1984	3/3	ei	hyvä	F2013
Linnanmaa	2h, kk, s	kt	4850	144000	2969	2013	3/4	on	hyvä	C2013
Syynimaa	2h, k, kph, s, ...	kt	6200	104000	1677	1988	1/2	ei	hyvä	C2007
Linnanmaa	2h, kk, s	kt	4850	145000	2990	2013	4/4	on	hyvä	C2013
Kaijonharju	2h,kk,kh	kt	5900	61000	1034	1978	1/3	on	hyvä	C2007
Kaijonranta	2h, k, s	rt	6150	99000	1610	1989	1/1	ei	hyvä	D
Kaijonharju	2h,k,ph,vh,parveke	kt	5900	63800	1081	1978	1/3	on	hyvä	C2007
Kaijonharju	2h,k,kh	kt	5900	64000	1085	1978	3/3	on	hyvä	C2007
Linnanmaa	2h, kk, s	kt	4550	137500	3022	2013	3/4	on	hyvä	C2013
Kaijonharju	2h, k, s, lasit...	kt	4700	61000	1298	1991	3/3	ei	hyvä	F2013
Kaijonharju	2h, k	kt	6400	60000	938	1977	8/8	on	hyvä	A2007
Kaijonharju	2h,k	kt	5900	63000	1068	1978	1/3	on	hyvä	C2007
Kaijonharju	2h,k	kt	5900	63000	1068	1978	2/3	on	hyvä	C2007
Kaijonharju	2h,k,kh	kt	5900	63000	1068	1978	3/3	on	hyvä	C2007
Kaijonharju	2h,k	kt	5900	64900	1100	1978	3/3	on	hyvä	C2007
Kaijonharju	2h,k,kh, parveke	kt	6100	65000	1066	1981	1/3	on	hyvä	C2007
Syynimaa	3h, k, s	kt	7950	137000	1723	1990	1/2	ei	hyvä	F
Kaijonharju	3h, k, s, lasit...	kt	7400	97000	1311	1985	3/5	on	hyvä	B
Kaijonharju	3h, k, ph, eril...	kt	7800	61000	782	1982	5/8	on	hyvä	B2007
Kaijonranta	3h, k, kph, s, ...	rt	7600	108000	1421	1990	1/1	ei	hyvä	E2013
Kaijonharju	3h, k, kph, s, ...	rt	8000	93000	1163	1978	1/1	ei	hyvä	C2007
Kaijonharju	3h,k,kh, parveke	kt	7700	59000	766	1978	1/3	on	tyyd.	C2013
Kaijonharju	3h,k,kph,lasite...	kt	7300	69800	956	1981	1/5	on	hyvä	F2013
Kaijonharju	3h, k, khh/kph,...	rt	7800	135000	1731	1989	1/1	ei	hyvä	D2007
Kaijonharju	3h,k,kh	kt	7700	63000	818	1978	2/3	on	hyvä	C2007
Kaijonharju	3h,k	kt	7700	67000	870	1981	1/3	on	hyvä	C2007
Kaijonharju	3h,k,ph,vh,parveke	kt	7700	66800	868	1981	1/3	on	hyvä	C2007
Syynimaa	3h, k, kph, s, ...	rt	7000	140000	2000	1988	1/1	ei	hyvä	F
