Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	3h,k,kh,s,wc	rt	7800	73000	936	1980		ei	tyyd.	D2007
Keskusta	3h,k,s,terassi	rt	7000	68000	971	1989		ei	hyvä	B2007
Rantaholappa	3h, k, s	rt	6600	67029	1016	1974	1/1	ei	hyvä	E2013
Anttila	3h+k+s	rt	6800	86500	1272	2000	1/1	ei	tyyd.	C2013
Kärnä	3h, k, kph, s + vh	rt	7700	70000	909	1987	1/1	ei	hyvä	F2013
Lukkarinkangas	3h,k,s	rt	7600	106500	1401	2006		ei		E2013
Kuusikko	4h, k, kph, s, vh	ok	11500	115000	1000	1967	-1/1	ei	hyvä	
Keskusta	5mh, oh, k, kph...	ok	16000	250000	1563	1965	-1/3	ei	hyvä	D2018
Keskusta	5h, k, aula, ph...	ok	15400	228500	1484	2007		ei	hyvä	
Kuusikko	Oh, k, 5mh, aul...	ok	14200	160000	1127	1997		ei	hyvä	
Keskusta	Oh,k,3mh,takkah...	ok	16300	57000	350	1974		ei	hyvä	D2018
Kuusikko	3mh, tkh, oh, k...	ok	14500	185000	1276	2001	-1/1	ei	hyvä	
Keskusta	3mh, oh, k, kph...	ok	15000	147000	980	1974	-1/1	ei	hyvä	
Muhos	3mh, oh, k, khh...	rt	8550	133000	1556	2006	-1/1	ei	hyvä	D2013
