Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Puistola	2h+kk+s	rt	4600	73000	1587	1982	1/1	ei	hyvä	F2013
Puistola	2h+k	kt	5000	94000	1880	1969	2/2	ei		D2018
Puistola	2-3h+k+kph	kt	6000	58000	967	1963	1/2	ei	tyyd.	
Puistola	2h+k+s	rt	6400	100000	1563	1983	1/1	ei		D2013
Purola	3h+k+vh+s	rt	9900	20000	202	1984	1/2	ei	tyyd.	
Puistola	3h, k, s	rt	7450	93500	1255	1983	1/1	ei	hyvä	D2013
Puistola	3h+k+s+parvi	rt	7700	108000	1403	1982	1/1	ei	hyvä	C2007
Puistola	4h+k+2x wc+kph+...	ok	12500	149000	1192	1949		ei	hyvä	D2018
Puistola	4h+k+s	rt	9000	118000	1311	1982	1/1	ei		C2007
Puistola	4h+k+kph+ullakko	ok	10000	30000	300	1945		ei	tyyd.	D2018
Puistola	4h+k+s	ok	10000	95000	950	1950		ei	tyyd.	
Puistola	5h, k, s	rt	15350	122000	795	1974	1/2	ei	hyvä	
Puistola	4h+k+khh+s	rt	11000	119000	1082	1950		ei	hyvä	
