Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h+kk	kt	2900	61000	2103	1979	2/3	ei		F2013
Keskusta	1h+k+s	kt	3800	96000	2526	1998	4/4	on	hyvä	D2013
Onnela	1h+kk+alk+s	kt	4000	131000	3275	2006	3/4	on	hyvä	D2013
Keskusta	1h+kk	kt	2900	44000	1517	1981	2/3	ei	tyyd.	F2013
Keskusta	1h+kk	kt	3000	43500	1450	1963	3/4	on		F2013
Keskusta	1h, kk	kt	2850	48000	1684	1981	1/3	ei	hyvä	
Keskusta	1h+kk	kt	2900	46000	1586	1963	2/5	on		F2013
Armeijanlaakso	1h, kk	kt	2850	51000	1789	1981	3/3	ei	hyvä	
Keskusta	1h, kk	kt	3500	44000	1257	1979	3/3	ei	tyyd.	F2013
Keskusta	1h+kk	kt	3100	36000	1161	1968	5/6	on	tyyd.	F2013
Keskusta	1h+kk	kt	2800	39000	1393	1982	2/3	ei	tyyd.	C2007
Keskusta	1h+kk	kt	2700	57000	2111	1963	3/3	ei	hyvä	F2013
Keskusta	tupake	kt	3000	100000	3333	2019	3/5	on	hyvä	
Keskusta	1h+kt+alk+s	kt	3600	105000	2917	2012	1/6	on	hyvä	
Keskusta	1h+kk+alk	kt	2900	51000	1759	1977	3/3	ei		D2007
Keskusta	1h, kk	kt	2850	42000	1474	1962	1/4	on	hyvä	F2013
Keskusta	2h+k+s	kt	6300	206000	3270	2019	2/5	on	hyvä	C2013
Keskusta	2h+k	kt	5700	50000	877	1969	2/3	ei		F2013
Keskusta	2h+k+s	kt	5650	138000	2442	2009	2/4	on	hyvä	D2007
Keskusta	2h+k	kt	4700	75000	1596	1963	2/3	ei	hyvä	F2013
Keskusta	2h, k	kt	3850	67000	1740	1961	3/3	ei	hyvä	F2013
Keskusta	2h, k	kt	5400	85000	1574	1954	3/4	on	hyvä	F2013
Yläkaupunki	2h, k	kt	4650	58000	1247	1973	3/4	on	tyyd.	D2013
Keskusta	2h, kk	kt	3150	62200	1975	1962	4/4	on	hyvä	F2013
Keskusta	2h+tupak+s	kt	4800	80000	1667	1997	2/5	on	tyyd.	E2013
Keskusta	2h+k+s	kt	5300	59000	1113	1979	3/3	ei		F2013
Keskusta	2h+k	kt	5000	61000	1220	1968	1/3	ei		D2013
Keskusta	1h+k+alk+s	kt	6500	194500	2992	2019	1/5	on	hyvä	
Lehtikangas	2h+k	kt	4200	20000	476	1958	1/2	ei	tyyd.	C2007
Yläkaupunki	2h, k	kt	5950	59500	1000	1978	2/3	on	tyyd.	D2013
Keskusta	2h+k	kt	5100	60000	1176	1967	1/4	ei		E2013
Keskusta	2h+k	kt	7100	86000	1211	1961	5/5	on		E2013
Keskusta	2h+kk	kt	3500	55000	1571	1960	2/7	on	hyvä	F2013
Keskusta	2h+k+s	kt	4500	150000	3333	2014	4/4	on	hyvä	C2013
Lehtikangas	2h, k	kt	5050	77000	1525	1964	1/2	ei	hyvä	
Lehtikangas	2h, k	kt	4700	59704	1270	1957	2/3	ei	hyvä	D2007
Keskusta	2h+kk	kt	4500	75000	1667	1972	3/4	on	tyyd.	E
Keskusta	2h+kk+s	kt	5100	170000	3333	2019	3/5	on	hyvä	
Keskusta	2h+kk+s	kt	5100	160000	3137	2019	1/5	on	hyvä	
Keskusta	2h+kk+s	kt	4400	69000	1568	1990	1/3	on	hyvä	E2013
Keskusta	2h+k+s	kt	5250	141000	2686	2012	3/7	on	hyvä	B2007
Yläkaupunki	2h, k	kt	5100	73000	1431	1970	3/3	ei	hyvä	D2013
Yläkaupunki	2h+k	kt	5750	78000	1357	1974	1/3	ei	hyvä	E2013
Keskusta	2h, kk	kt	3700	50000	1351	1976	3/4	ei	hyvä	E
Keskusta	2h+k+s	kt	6300	218500	3468	2019	4/5	on	hyvä	
Keskusta	2h+kk	kt	4600	118000	2565	2003	2/5	on	hyvä	C2013
Keskusta	2h+kk+s	kt	5100	180500	3539	2019	5/5	on	hyvä	
Keskusta	2h+k	kt	5500	51000	927	1961	1/3	ei		D2013
Keskusta	2h+k+s	kt	6300	200000	3175	2019	1/5	on	hyvä	
Keskusta	2h+kk+s	kt	4650	117000	2516	2003	2/5	on	hyvä	C2013
Keskusta	2h+k	kt	5500	95000	1727	1963	3/4	on		D2013
Keskusta	2h+k	kt	5400	52000	963	1965	3/3	ei		F2013
