Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Ilola	2h+k+s+varasto	rt	5100	205000	4020	2010	1/1	ei	hyvä	
Ristipuro, tikkurila	2 H+ K	kt	5500	120000	2182	1969	1/3	ei	hyvä	
Ruskeasanta	2h, k, kph, s	rt	5750	205000	3565	1989	1/1	ei	hyvä	
Ilola	2h+k+s+piha	rt	5100	195000	3824	2010	1/1	ei	hyvä	
Ruskeasanta	2h,k,kph,s,ter.	rt	5750	178000	3096	1991	1/1	ei	hyvä	
Ilola	2h, k, sauna, v...	rt	5100	210000	4118	2011	1/1	ei	hyvä	D2010
Ruskeasanta	2h, k, s	rt	5700	177000	3105	1987	1/1	ei	tyyd.	E2013
Ruskeasanta	2h, k, s	rt	5600	177500	3170	1990	1/1	ei	hyvä	D2007
Ruskeasanta	2h, k, s	rt	5500	190000	3455	1988	1/1	ei	hyvä	D2007
Ruskeasanta	2h, k, s	rt	5750	191000	3322	1990	1/1	ei	tyyd.	E2013
Ilola	2h, k, sauna, v...	rt	5100	200000	3922	2011	1/1	ei	hyvä	D2010
Ruskeasanta	2h, k, piha	rt	5750	184000	3200	1987	1/1	ei	hyvä	E
Ruskeasanta	3h+k+s	rt	7000	255000	3643	2007	1/1	ei	hyvä	E2013
Ruskeasanta	3h+k+kph+s+varasto	rt	7550	244000	3232	1987	1/1	ei	tyyd.	
Hiekkaharju	3h+kt+s	kt	6150	268000	4358	2017	3/4	ei	hyvä	
Ilola	3h+k+s	rt	7450	253000	3396	2010	2/2	ei	hyvä	
Ilola	3h+k+2 x kph+sa...	rt	7450	256000	3436	2010	2/2	ei	hyvä	
Ilola	3h, k, s	rt	7200	235000	3264	1999	1/1	ei	hyvä	
Ruskeasanta	3h, k, s, khh, ...	rt	7550	238000	3152	1987	1/1	ei	hyvä	E2013
Ruskeasanta	Oh+k+2mh+wc/kh+...	rt	10500	425000	4048	2018	2/2	ei	hyvä	
Ilola	3h+k+s+erillWC+...	rt	6850	215000	3139	1996	-1/2	ei	hyvä	E
Ruskeasanta	3h, k, s	rt	7350	276000	3755	2013	1/2	ei	hyvä	
Ruskeasanta	6h+k+s+käy...	rt	13000	375000	2885	2004	1/1	ei	tyyd.	D2018
Ilola	4h, k, s, tkh	ok	14200	470000	3310	2012	-1/2	ei	hyvä	A2007
Ilola	4h,k,s	rt	7500	290000	3867	2017	-1/2	ei	hyvä	C
Ruskeasanta	4h,k,s,vh,er.wc	rt	8600	267000	3105	1988	1/1	ei	hyvä	
Ruskeasanta	5-6 h, khh, s, ...	ok	15600	470000	3013	2004	-1/2	ei	hyvä	B2018
Ruskeasanta	4h, k, khh, kh, s	ok	12700	469000	3693	2019	1/2	ei	hyvä	
Ruskeasanta	4h, k, khh, kh, s	ok	12700	469000	3693	2019	1/2	ei	hyvä	
Ilola	4h+k+kph+khh+wc+vh	ok	12800	326000	2547	1989		ei	tyyd.	
Ruskeasanta	4h, k, s	rt	9200	250000	2717	1990	2/2	ei	hyvä	D
Ilola	5-6h+k+s+2kph+w...	rt	14000	417000	2979	2016	1/3	ei	hyvä	
Ilola	4h+k+s	rt	9000	228500	2539	1995	1/2	ei	tyyd.	
Ilola	4h, k, s, varas...	ok	7800	295000	3782	2008	1/1	ei	hyvä	
Ruskeasanta	4h, k, khh, s	rt	8750	280000	3200	1988	1/1	ei	hyvä	D2007
Ruskeasanta	4h,k,vh,wc, ala...	ok	13000	275000	2115	1980	1/2	ei	tyyd.	
Ilola	5h, k, khh, wc:...	ok	15600	510000	3269	2015	-1/2	ei	hyvä	
Ilola	4h, k, s, tkh, ...	ok	13600	320000	2353	1987	-1/2	ei	hyvä	E2018
Ruskeasanta	4h, k	ok	14900	398000	2671	1985	1/1	ei	hyvä	
Ilola	4H+k+s+khh+2 x ...	rt	11000	355000	3227	2006		ei	hyvä	
Ruskeasanta	4h, k, s	rt	9000	264000	2933	1989	2/2	ei	hyvä	B
Ilola	4h+k+s+aidattu ...	rt	9000	248000	2756	1996	1/2	ei	hyvä	E2007
Ruskeasanta	6 huonetta, kei...	ok	16900	450000	2663	1990	-1/2	ei	hyvä	
Ilola	5h,k,s,khh,arkioh	rt	16800	230000	1369	1968	1/2	ei	tyyd.	
Ruskeasanta	5h, k, rt, s, at	ok	11800	299000	2534	1965	-1/1	ei	hyvä	
Ilola	5h, k, s	ok	15600	565000	3622	2012	-1/2	ei	hyvä	A2007
