Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Ahtiala	2h, avok, s, kp...	rt	4400	116500	2648	2011	1/1	ei	hyvä	E2013
Ahtiala	2h,kk,kph,p	kt	4000	45400	1135	1992	2/3	ei	tyyd.	F2007
Ahtiala	2h,k,sauna, ter...	rt	4400	115000	2614	2011	1/1	ei	hyvä	E2013
Ahtiala	2 h, k, kh/wc, ...	rt	5950	140000	2353	2009	1/1	ei	hyvä	E2013
Ahtiala	3h,k,s,kph,tera...	rt	6450	163000	2527	2011	1/1	ei	hyvä	
Ahtiala	3h,k,wc,kph, vh...	rt	7600	97000	1276	1977	1/1	ei	hyvä	F2007
Kaukkari	3h,k,2xwc,kph,s...	rt	8350	174000	2084	1981	2/2	ei	hyvä	
Ahtiala	3h, k, kph/s, w...	rt	8000	142900	1786	1977	2/2	ei	hyvä	
Ahtiala	3h, k, vh, eril...	rt	7000	150000	2143	2006	1/1	ei	hyvä	D2007
Ahtiala	3h, k, s, kph, ...	rt	7100	168000	2366	2008	1/1	ei	hyvä	
Ahtiala	3h,k,kh,khh,s,w...	rt	7200	163000	2264	2014	1/1	ei	hyvä	C2007
Ahtiala		ok	10200	110000	1078	1948	2/2	ei	hyvä	
Kaukkari	4h, k, s, khh, ...	ok	12100	282000	2331	2016	-1/1	ei	hyvä	B
Ahtiala	4h, k, s, kph, ...	rt	7700	145000	1883	2013	1/1	ei	hyvä	
Kaukkari	3mh, oh, k, s, ...	ok	9300	120000	1290	1964	-1/1	ei	tyyd.	G2017
Ahtiala	4h, takkah, k, ...	ok	12530	180000	1437	1987	-1/1	ei	tyyd.	
Kaukkari	4h, k, s, khh, ...	ok	12950	275000	2124	2016	-1/1	ei	hyvä	B2013
Ahtiala	3mh,oh,kt,rt,s,...	ok	14000	191000	1364	2003		ei	hyvä	
