Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Mäntylä	1h,kk	kt	3300	14000	424	1976	3/3	ei	tyyd.	C2007
Kemi	1 h + tupak+alk	kt	3350	33472	999	1950	3/3	ei	hyvä	F
Sauvosaari	1h,kk	kt	2800	33000	1179	1953	4/6	on	hyvä	F2013
Koivuharju	1h	kt	3250	11000	338	1955	1/5	on	tyyd.	
Sauvosaari	1h,kk,ph	kt	3100	28000	903	1962	5/5	on	hyvä	E2013
Sauvosaari	1h,kk,kh	kt	2300	17804	774	1964	2/3	ei	huono	D2007
Sauvosaari	1h,ks,kh	kt	2500	26000	1040	1959	7/7	on	huono	F2013
Sauvosaari	1h,k,ph	kt	3600	33000	917	1954	1/6	on	hyvä	E2013
Mäntylä	1h+kk	kt	3250	5772	178	1974	3/3	ei	tyyd.	E2018
Sauvosaari	1h+kk+kh	kt	3600	20000	556	1972	3/3	ei	tyyd.	D2018
Sauvosaari	1h,kk	kt	2800	16500	589	1971	1/3	ei	tyyd.	
Ruutti	1h,kk,alk+s	kt	4400	70000	1591	1997	1/2	ei	hyvä	C2018
Sauvosaari	1h,k,ph	kt	3100	30000	968	1962	5/5	on	hyvä	E2013
Kemi	2h+kk	kt	4600	34376	747	1963	4/5	on	tyyd.	D
Ruutti	2h,kk,ph,s	rt	5100	83000	1627	1984	1/1	ei	hyvä	C2007
Mäntylä	2 h , k, p	kt	5700	12000	211	1977	1/3	ei	hyvä	D2018
Sauvosaari	2h,kk,kph	kt	4200	35087	835	1973	1/5	on	tyyd.	F2013
Sauvosaari	2h,k,s,p	kt	5950	80000	1345	1984	3/3	ei	hyvä	C
Sauvosaari	2h,k,s	kt	5800	88000	1517	1998	3/3	on	hyvä	G2007
Mäntylä	2h,k	kt	5700	17500	307	1974	1/3	ei	hyvä	
Sauvosaari	2h,k,s	kt	5400	86000	1593	2004	2/2	ei	hyvä	F2013
Sauvosaari	2h,kk,s,parv	kt	4900	81000	1653	2002	2/4	on	hyvä	D2018
Sauvosaari	2h+kk+s+p	kt	5400	102000	1889	2001	4/4	on	hyvä	
Marttala	2h,kk	kt	4500	10987	244	1966	3/3	ei	huono	E2013
Sauvosaari	2h,k,kh,lasit,p	kt	5150	43000	835	1968	1/3	ei	hyvä	F
Sauvosaari	2h,kk,kh,alk,p	kt	3900	45000	1154	1961	3/3	ei	hyvä	D2007
Sauvosaari	2h,k,p	kt	5100	29238	573	1971	3/3	ei	hyvä	
Mäntylä	2h+k	kt	5700	12209	214	1973	2/3	ei	tyyd.	F2018
Sauvosaari	2h,k	kt	5900	63500	1076	1969	2/3	ei	hyvä	
Sauvosaari	2h,k	kt	5900	58559	993	1967	3/3	ei	hyvä	
Sauvosaari	2h,kk,s	kt	4700	107000	2277	2004	3/3	on	hyvä	F2013
Sauvosaari	2h,k	kt	5100	20900	410	1953	2/3	ei	huono	F2013
Koivuharju	2h,k,s	kt	5000	67647	1353	1992	2/2	ei	hyvä	F2013
Sauvosaari	2h,k	kt	5800	61844	1066	1973	5/5	on	hyvä	F2013
Sauvosaari	2h+kk+psh	kt	3700	32500	878	1954	5/6	on	hyvä	
Sauvosaari	2 h, k, s, p	kt	5950	65000	1092	1984	3/3	ei	hyvä	
Sauvosaari	2h,k,s	kt	5800	126500	2181	2007	4/4	ei		C2018
Sauvosaari	2h,k,kparv	kt	6300	49000	778	1967	3/3	ei	hyvä	D2007
Kemi	2H+kk	kt	4700	20785	442	1962		ei	tyyd.	
Sauvosaari	2h,kk	kt	4500	25500	567	1957	3/7	ei	tyyd.	B2007
Sauvosaari	2h,kk,s,parv	kt	4500	68010	1511	1992	5/5	on	hyvä	F2013
Sauvosaari	2h+k	kt	5950	38000	639	1975	1/3	ei	tyyd.	E2018
Sauvosaari	2h,k,ph,p	kt	6200	60000	968	1962	4/5	on	hyvä	E2013
Ruutti	3h,k,s	rt	7700	114637	1489	1986	1/2	ei	hyvä	F2018
Sauvosaari	2-3h,k	kt	6300	43000	683	1954	4/4	ei	hyvä	E2013
Koivuharju	3h,k,p	kt	7300	50000	685	1980	3/3	ei	hyvä	E2013
Koivuharju	3h,k	kt	7300	51000	699	1980	3/3	ei	hyvä	E2013
Sauvosaari	3h,k,s,ak	rt	8000	247375	3092	2017	1/1	ei	hyvä	C2013
Sauvosaari	3h,k,parv	kt	7200	71822	998	1966	2/5	on		C2007
Sauvosaari	3h,k,kh,parv	kt	7200	72000	1000	1961	5/5	on	hyvä	D2007
Sauvosaari	3h,k,s	kt	6900	125500	1819	2001	2/4	on	hyvä	F2013
Sauvosaari	3h,k,s,autokato...	rt	9200	299205	3252	2018		ei		C2013
