Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Saaristokaupunki	1h,kt	kt	3350	126000	3761	2018	5/7	on	hyvä	C
Saaristokaupunki	1h,kt	kt	3400	113500	3338	2018	3/7	on	hyvä	C
Saaristokaupunki	1h, kt, s, p	kt	3100	100000	3226	2013	3/4	on	hyvä	B2013
Lehtoniemi	1h,kt	kt	2900	128000	4414	2019	6/7	on	hyvä	C2013
Lehtoniemi	1h,kt	kt	2900	122000	4207	2019	5/7	on	hyvä	C2013
Lehtoniemi	1h,kt,s	kt	3100	108000	3484	2017	1/4	ei	hyvä	D2013
Saaristokaupunki	1h, kt	kt	2700	99000	3667	2019	4/7	on	hyvä	
Lehtoniemi	autopaikka	kt	1250	6000	480	2019	1/7	on	hyvä	C2013
Lehtoniemi	autopaikka	kt	1250	6000	480	2019	1/7	on	hyvä	C2013
Lehtoniemi	1h,kt,alk	kt	3150	106000	3365	2016	1/4	on	hyvä	
Saaristokaupunki	1h, kt	kt	2500	99000	3960	2018	1/7	on	hyvä	
Saaristokaupunki	2h,k,s	rt	5000	151500	3030	2019	1/2	ei	hyvä	B2018
Saaristokaupunki	2h, k, s	kt	4600	136000	2957	2019	4/7	on	hyvä	
Lehtoniemi	2h, avokeitti...	kt	4650	125000	2688	2012	4/6	on	hyvä	C
Saaristokaupunki	2h+kt+s	kt	4600	133000	2891	2019	3/7	ei	hyvä	
Lehtoniemi	2h, kt, kph, s, p	kt	4300	140000	3256	2018	7/8	on	hyvä	C2013
Saaristokaupunki	2h,kt,s	kt	4600	132000	2870	2018	1/7	on	hyvä	C
Lehtoniemi	2h, kt, kh, s, ...	kt	4250	128000	3012	2017	2/4	on	hyvä	C2013
Saaristokaupunki	2h,kt,s	kt	4900	150500	3071	2018	3/7	on	hyvä	C
Lehtoniemi	2h, k, s	kt	5200	140500	2702	2014	1/6	on	hyvä	C2007
Saaristokaupunki	2h, kt	kt	3200	126000	3938	2019	5/7	on	hyvä	
Saaristokaupunki	2h+kt+s	kt	4600	139000	3022	2019	5/7	ei	hyvä	
Saaristokaupunki	2h,k,s	rt	5000	156900	3138	2019	1/2	ei	hyvä	B2018
Saaristokaupunki	2h,kt,s	kt	4900	148000	3020	2018	3/7	on	hyvä	C
Saaristokaupunki	2h+k+s	kt	4600	141000	3065	2019	6/7	ei	hyvä	
Saaristokaupunki	2h,kt,s	kt	4600	149500	3250	2018	5/7	on	hyvä	F
Saaristokaupunki	2h,k,s	kt	5000	150000	3000	2019	2/2	ei	hyvä	B2018
Saaristokaupunki	2h,k,s	rt	5000	158400	3168	2019	2/2	ei	hyvä	B2018
Lehtoniemi	2h,kt,s	kt	5400	181000	3352	2019	6/7	on	hyvä	C2013
Lehtoniemi	2h,kt,s	kt	5050	172000	3406	2019	6/7	on	hyvä	C2013
Saaristokaupunki	2h,kt,s	kt	4900	145000	2959	2018	2/7	on	hyvä	F
Saaristokaupunki	2h, kt, s	kt	4900	148000	3020	2018	4/7	on	hyvä	F
Saaristokaupunki	2h,kt,s, parveke	kt	5550	141000	2541	2012	3/6	on	hyvä	C
Lehtoniemi	2h, kt, s, p	kt	4300	125000	2907	2015	3/4	on	hyvä	C
Saaristokaupunki	2h, k, s	kt	4600	130000	2826	2019	2/7	on	hyvä	
Lehtoniemi	2h,k,s	kt	6100	134000	2197	2010	2/5	ei	hyvä	D2013
Saaristokaupunki	2h, k, s	kt	4600	125000	2717	2019	1/7	on	hyvä	
Lehtoniemi	2h,k,kph,s	rt	5500	130000	2364	2012	1/2	ei	hyvä	A2018
Saaristokaupunki	2h,kt,s	kt	4600	135000	2935	2018	3/7	on	hyvä	F
Lehtoniemi	2h, kt, kph, s, p	kt	4250	115000	2706	2016	2/4	on	hyvä	C2013
Lehtoniemi	2h,kk,s	kt	5000	125000	2500	2010	2/5	on	hyvä	D2013
Lehtoniemi	2h, kt, s, p	kt	3550	114000	3211	2010	3/7	on	hyvä	B2007
Lehtoniemi	2h, kt, s	kt	5050	159000	3149	2019	2/7	on	hyvä	C2013
Lehtoniemi	2h,k,s	kt	5050	205000	4059	2016	2/3	on	hyvä	C
Saaristokaupunki	2h, kt, s, vh, ...	kt	4450	139000	3124	2018	3/8	on	hyvä	C
Keskusta	2h, kk	kt	4200	79000	1881	1958	4/7	on	hyvä	G
Saaristokaupunki	3h, kt, s	kt	6000	165000	2750	2019	1/7	on	hyvä	
Saaristokaupunki	3h, k, s	kt	6500	190000	2923	2012	6/6	on	hyvä	C
Saaristokaupunki	3h,k,s+ak	rt	7700	195000	2532	2012	1/1	ei	hyvä	C2007
Saaristokaupunki	3h+kt+s	kt	6000	170000	2833	2019	2/7	ei	hyvä	
Saaristokaupunki	3h,kt,s	rt	8100	220200	2719	2018	1/1	ei	hyvä	C
Rautaniemi	2 mh, oh, kt, s...	rt	7150	171500	2399	2010	1/1	ei	hyvä	C2007
