Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Paloheinä	3h, avok., kph/...	rt	9600	413000	4302	1994	2/2	ei	hyvä	G2013
Paloheinä	2-3h, k, s, kph...	rt	6600	294250	4458	1996	1/1	ei	hyvä	
Paloheinä	3 h, k, kph, s	rt	7100	285000	4014	1979	1/1	ei	hyvä	
Paloheinä	3h, k, s, khh, ...	rt	8100	428000	5284	1995	1/2	ei	hyvä	
Paloheinä	3h, k, s, kph, ...	rt	8450	300000	3550	1980	1/1	ei	tyyd.	
Paloheinä	3h, k, s	rt	7200	325000	4514	1995	1/1	ei	hyvä	
Paloheinä	5 h, k, kph/2wc...	ok	15900	535000	3365	2001	2/2	ei	hyvä	E2013
Paloheinä	4h,k,kph,s,vh	rt	9400	359000	3819	1976	1/1	ei	hyvä	E2013
Paloheinä	4h, k, s, kph, ...	rt	11000	310000	2818	1976	-1/2	ei	tyyd.	
Paloheinä	4 h, avok., 2kp...	rt	12750	436000	3420	1989	3/3	ei	hyvä	E2013
Paloheinä	6 h, avok, wc/p...	ok	14000	360000	2571	1950	-1/2	ei	tyyd.	
Paloheinä	4-5 h, k, kph, ...	rt	9000	315000	3500	1978	1/1	ei	tyyd.	
Paloheinä	6 h, avok, rt, ...	ok	17100	855000	5000	2014	-1/2	ei	hyvä	C2013
Paloheinä	6h, k, kph, s, ...	ok	20000	660000	3300	2000	-1/3	ei	hyvä	
Paloheinä	4 h, avok., kph...	ok	7450	330000	4430	1988	2/2	ei	hyvä	C2007
Paloheinä	4h,k,s + kä...	rt	9600	418000	4354	1994	1/1	ei	hyvä	
Paloheinä	4h,k,kph,s,eril...	rt	8900	337000	3787	1978	1/2	ei	hyvä	
Paloheinä	4h, avokeitti...	rt	8450	305000	3609	1985	-1/2	ei	tyyd.	
Paloheinä	5h+k+kph+s	rt	9550	295000	3089	1986	2/2	ei	tyyd.	
Paloheinä	4h, k, kph/khh/...	rt	8400	487000	5798	2017	-1/1	ei	hyvä	C2013
Paloheinä	4 h, k, rt, kph...	rt	10200	407000	3990	1981	1/1	ei	hyvä	
Paloheinä	4 h, avok., rt,...	ok	10300	455000	4417	1990	1/1	ei	hyvä	
Paloheinä	4h+k+kh+sauna+p...	rt	8700	290000	3333	1976	1/1	ei	tyyd.	
Paloheinä	4 h, avokeitti&...	rt	8650	344000	3977	1985	1/1	ei	tyyd.	G2013
Paloheinä	5 h, avokeitti&...	rt	11700	432000	3692	2000	2/2	ei	tyyd.	
Paloheinä	4h, k, s, khh, ...	rt	9400	390000	4149	1995	1/1	ei	hyvä	
Paloheinä	5h,k,kph,s	rt	12400	368000	2968	1977	1/2	ei	tyyd.	
Paloheinä	5 h, k, 2kph, s...	ok	15050	730000	4850	2015	-1/2	ei	hyvä	B2007
Paloheinä	4 h, avok., kph...	rt	10000	472000	4720	2010	1/1	ei	hyvä	E
Paloheinä	4-5h,k,s, kph, ...	rt	12550	445000	3546	2002	-1/2	ei	tyyd.	D2007
Paloheinä	4h, k, kph/2wc,...	rt	9900	315000	3182	1986	1/1	ei	hyvä	F2013
Paloheinä	3-4 h, k, kh, s...	rt	9550	365000	3822	1979	1/2	ei	tyyd.	E2007
Paloheinä	5 h, k, kph, s,...	ok	11500	442000	3843	1981	1/1	ei	hyvä	
Paloheinä	4h, k, 2 x wc, ...	ok	12500	388000	3104	1954	1/3	ei	tyyd.	
Paloheinä	4-5h+k+sauna	rt	10100	376000	3723	1981	1/1	ei	hyvä	
Paloheinä	3-4h, k, rt, kp...	rt	10900	357500	3280	1971	1/1	ei	hyvä	D
