Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pihlava	2h,k,parv	kt	5300	15000	283	1973	2/2	ei	tyyd.	
Pihlava	2h+k+p	kt	5800	22000	379	1972	1/4	on		F2013
Pihlava	2h+k+kph+p	kt	5500	17000	309	1974	1/6	on	tyyd.	F2013
Pihlava	2h+k+kph+lasit.p	kt	5800	25000	431	1976	6/6	on	hyvä	F2013
Metsämaa	2h, k, s	rt	6500	63000	969	1982		ei	hyvä	
Pihlava	3h+k+p	kt	7700	39261	510	1972	3/4	on	tyyd.	F2013
Pihlava	3h+k+rt+wc+vh+p...	rt	8000	45000	563	1979	1/1	ei	tyyd.	E2013
Pihlava	3h,k	kt	7600	35000	461	1975	3/6	on	hyvä	F2013
Metsämaa	4h,k,s	ok	9900	110000	1111	1978		ei	hyvä	
Metsämaa	4h+k+s	ok	11100	88000	793	1978		ei		
Metsämaa	3mh+oh+rh+k+khh...	ok	11300	167500	1482	2004		ei	hyvä	E2013
