Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kaivoksela	2h + kk	kt	4000	125000	3125	1965	2/3	ei	tyyd.	F2013
Kaivoksela	2h, k	kt	5800	146000	2517	1963	2/3	ei	tyyd.	E2013
Kaivoksela	2h, k, kph	kt	4700	145000	3085	1964	1/3	ei	hyvä	
Kaivoksela	2h,kk,kph	kt	3300	105500	3197	1963	1/3	ei	tyyd.	E2013
Kaivoksela	2h+kk+s+p	kt	5000	170000	3400	2000	4/5	on	tyyd.	
Kaivoksela	2h, k, vh, parveke	kt	5350	135000	2523	1963	3/6	on	hyvä	F
Kaivoksela	2h,kk,vh, p	kt	3950	129000	3266	1964	2/3	ei	tyyd.	
Kaivoksela	2h+avok+kph-wc+...	kt	5000	189300	3786	2000	5/5	on	hyvä	
Kaivoksela	2h+k+kh+lasitet...	kt	5800	135000	2328	1963	3/3	ei	hyvä	E2013
Kaivoksela	2h, k, s	kt	5950	185000	3109	2000	4/6	on	hyvä	D2013
Kaivoksela	2 h, k, p	kt	5400	153000	2833	1963	2/5	ei	hyvä	
Kaivoksela	2h+kt	kt	4400	195000	4432	2018	1/4	on	hyvä	C2013
Kaivoksela	3h,k,kph,vh,las.p.	kt	7450	180000	2416	1965	1/3	ei	hyvä	
Kaivoksela	3h+k	kt	7000	158000	2257	1965	2/3	ei	tyyd.	
Kaivoksela	3h, k, s	rt	7850	135000	1720	1974	1/1	ei	hyvä	
Kaivoksela	3h, k, kph, vh,...	rt	7500	325000	4333	2013	1/1	ei	hyvä	C2013
Kaivoksela	3h, k, s ja las...	kt	7150	240000	3357	2002	2/5	on	hyvä	E2013
Kaivoksela	3h+kt	kt	5000	220000	4400	2018	4/4	on	hyvä	C2013
Kaivoksela	3h+kt	kt	5800	244000	4207	2018	2/4	on	hyvä	C2013
Kaivoksela	3h+k	kt	7000	160000	2286	1963	3/3	ei	tyyd.	E2013
Kaivoksela	3h+kt	kt	5800	224220	3866	2018	1/4	on	hyvä	C2013
Kaivoksela	3h, avok, s, la...	kt	7100	280000	3944	2014	5/6	on	hyvä	A2007
Kaivoksela	3h, k, vh,kph, ...	kt	6900	173000	2507	1964	1/3	ei	tyyd.	F2013
Kaivoksela	3h+kt	kt	5000	229000	4580	2018	3/4	on	hyvä	C2013
Kaivoksela	3h, k, kph, wc,...	rt	7500	301000	4013	2013	1/1	ei	hyvä	C2013
Kaivoksela	3h, k, s, las.p...	kt	7150	288500	4035	2014	5/6	on	hyvä	A2007
