Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kuusankoski	1h, kk	kt	2400	20000	833	1973	2/2	ei	hyvä	F2014
Keskusta (kuusankoski)	1h, kk, kph/wc, p	kt	2900	15000	517	1972	1/3	ei	tyyd.	F2013
Kuusankoski	1h, kk, lasitet...	kt	3300	30000	909	1977	2/3	ei	tyyd.	
Kuusankoski	2h,k,kph/wc,vh,...	kt	5300	42000	792	1973	2/3	ei	hyvä	F2013
Kuusankoski	2h,k,kph,s,wc.A...	rt	6000	76000	1267	1988	1/1	ei	hyvä	
Kuusankoski	2h,k,p	kt	5450	34000	624	1975	2/3	ei	hyvä	F2013
Kuusankoski	2 h, k, psh, p	kt	4800	58000	1208	1964	2/2	ei	hyvä	G2013
Kuusankoski, aronpelto	2h, kk, kph,s. ...	kt	4400	52500	1193	1989	1/4	on	hyvä	A2007
Väkkärä (kuusankoski)	2h,k,s	rt	5700	57000	1000	1990	1/1	ei	hyvä	G2013
Kuusankoski	2h,k,eril.wc,vh...	rt	5800	114000	1966	1993	1/1	ei	hyvä	D2018
Puistomaa (kuusankoski)	2h,k,kph/wc,vh,...	kt	5200	34000	654	1974	2/3	ei	hyvä	G2013
Kuusankoski	2 h, k, s, p	kt	5600	67993	1214	1988	2/3	on	hyvä	F2013
Puistomaa (kuusankoski)	2h, keittiö...	kt	5800	55000	948	1973	3/3	ei	hyvä	G2013
Kuusankoski	2 h, k, p	kt	5750	51000	887	1972	5/6	on	hyvä	F2013
Kuusankoski	2h, k, s	kt	5500	74000	1345	1988	1/3	on	hyvä	F
Kuusankoski	2h,k,las.parv	kt	6000	29340	489	1983	2/3	ei	tyyd.	F2013
Kuusankoski	3h, k, s	rt	7500	75000	1000	1990	1/1	ei	tyyd.	D2013
Kuusankoski	3h, k, psh, p	kt	7200	35000	486	1969	2/3	ei	hyvä	G
Kuusankoski	3h,k,s	rt	7200	132500	1840	1988	1/1	ei	hyvä	
Kuusankoski	3h, k	kt	7500	45000	600	1976	1/4	ei	hyvä	G2014
Kuusankoski	3h,k,lasitettu ...	kt	7300	54000	740	1961	3/3	ei	hyvä	F2014
Kuusankoski	3h,k,s	rt	7550	112000	1483	1990		ei	hyvä	E2013
Rantakulma (kuusankoski)	3h,k,kph,khh,s,...	rt	7700	100000	1299	1989	1/1	ei	hyvä	G2013
Keskusta (kuusankoski)	3h,k,kph/wc,vh,...	kt	7000	64321	919	1975	1/3	ei	hyvä	F2013
Kuusankoski	3h, k, s, lasit...	rt	8150	147000	1804	1988	1/1	ei	hyvä	
Kuusankoski	3h, k, s	rt	8050	130000	1615	1990	1/1	ei	hyvä	
Kuusankoski	3 h,k,wc.,vh ja s	rt	7500	60000	800	1973	1/1	ei	tyyd.	E
Niskala	3mh, iso olohuo...	rt	11800	238000	2017	2019	1/1	ei	hyvä	C2013
Rantakulma (kuusankoski)	4h,k,kph,2wc, s...	rt	8900	116000	1303	1983	1/2	ei		E2013
Kuusankoski	4h,k,wc,kph,s. ...	ok	11000	85000	773	1951		ei	hyvä	F2013
Kuusankoski	4h, k, s	rt	10600	82000	774	1977	1/2	ei	hyvä	
Kuusankoski	2 mh, oh, k, s,...	rt	10000	121000	1210	1976	1/1	ei	hyvä	G2014
Kuusankoski	3mh, k, oh, th,...	ok	9900	38000	384	1970	-1/1	ei	tyyd.	
Keskusta (kuusankoski)	4h, k, kph, wc,...	kt	9000	78000	867	1967	6/6	on	hyvä	D2013
Niskala (kuusankoski)	3-4h,k, 2 wc,kp...	rt	10600	100544	949	1977	1/2	ei	hyvä	E2013
Pappilanpelto	4 h, k, s	rt	9950	142000	1427	1984	1/2	ei	hyvä	
Kuusankoski	3mh,oh,k,vh,wc,...	ok	10000	116000	1160	1967		ei	hyvä	
