Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Vappula	2h, k, s	rt	6200	148000	2387	2007	2/2	ei	hyvä	C2007
Vallaa	2h, k, s, terassi	rt	6600	100000	1515	1984	1/1	ei	tyyd.	F2007
Virkkala	2h+k+s	rt	6300	90000	1429	1989	1/1	ei	tyyd.	E2007
Virkkala	2h+k+p+kph	kt	5800	63500	1095	1963	3/4	on	huono	E2018
Virkkala	2h+kk+sauna	kt	5400	130000	2407	2011	1/5	on	hyvä	E2013
Virkkala	2h+k	kt	5100	73000	1431	1963	1/4	on		E2018
Virkkala	2h+k+kph	kt	5750	66000	1148	1952	2/2	ei	hyvä	E2013
Virkkala	2h+k	kt	5400	63000	1167	1965	1/2	ei		E2007
Virkkala	2h+k	kt	5300	60000	1132	1963	2/3	ei		G2013
Virkkala	2h+k	kt	5300	75600	1426	1963	1/4	on	hyvä	E2018
Vappula	2h, k, s	rt	6200	150000	2419	2007	2/2	ei	hyvä	C2007
Virkkala	2h,kk,kph,p	kt	3970	40000	1008	1965	4/5	on	tyyd.	E2007
Virkkala	3h+k	rt	8000	130000	1625	1978	1/1	ei		E2013
Virkkala	3h,k,p	kt	6920	60000	867	1965	2/2	ei	hyvä	D
Virkkala	3h+k+s	kt	7000	82000	1171	1944	1/3	ei		F2013
Vappula	3-4h+k+s	rt	8200	178000	2171	2012	1/2	ei	hyvä	D2018
Vieremä	3h, k, s	rt	8300	135000	1627	1982	1/1	ei	hyvä	D2007
Vappula	6h+k+rt+ph+2wc+...	ok	15400	275000	1786	2005	1/2	ei	hyvä	
Virkkala	2-3 mh, oh, k, ...	ok	10000	150000	1500	1952	-1/3	ei	hyvä	E2018
Virkkala	oh+k+rt+4mh+iso...	ok	15740	255000	1620	2007	-1/2	ei	hyvä	
Virkkala	5h+th+k+kph+s+k...	ok	24600	240000	976	2003		ei	tyyd.	
Virkkala	3mh+oh+k+khh+pk...	ok	11750	173250	1474	1980	-1/1	ei	hyvä	
Vappula	5h, k, ylä...	ok	14400	285000	1979	2005	2/2	ei	hyvä	
Virkkala	4mh+oh/k+2aulaa...	ok	13400	290000	2164	2011	-1/2	ei	hyvä	A2007
Vappula	Oh, 4 mh, k, kh...	ok	12140	275000	2265	2008		ei	hyvä	B2007
Vappula	4h+k+s	rt	8900	195000	2191	2007	1/2	ei	hyvä	C2013
Virkkala	3-4mh, oh, ruok...	ok	26180	310000	1184	2008	-1/2	ei	hyvä	D
