Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Alikerava	1h, kt	kt	2750	118747	4318	2019	4/8	on	hyvä	C2018
Alikerava	1h, kt	kt	2150	105948	4928	2019	1/8	on	hyvä	C2018
Alikerava	Autokatos	kt	1250	3950	316	2019	1/1	on	hyvä	C2018
Alikerava	Autokatos	kt	1250	3950	316	2019	1/1	on	hyvä	C2018
Alikerava	1h, kt	kt	2750	122158	4442	2019	5/8	on	hyvä	C2018
Alikerava	1h, kt	kt	2750	115840	4212	2019	3/8	on	hyvä	C2018
Sampola	1h,k	kt	3200	154350	4823	2019	2/4	on	hyvä	B2018
Jaakkola	1h, alkovi, kk,...	kt	3750	92000	2453	1980	1/2	ei	tyyd.	D2007
Alikerava	autokatos	kt	1250	3950	316	2019		on	hyvä	C2018
Sampola	1h,k	kt	3800	185625	4885	2019	3/4	on	hyvä	B2018
Sampola	1h,k	kt	2300	137250	5967	2019	3/4	on	hyvä	B2018
Alikerava	1h, kt	kt	2500	108117	4325	2019	1/8	on	hyvä	C2018
Alikerava	autokatos	kt	1250	3950	316	2019		on	hyvä	C2018
Sampola	1h,k	kt	2300	134775	5860	2019	2/4	on	hyvä	B2018
Alikerava	autopaikka	kt	1250	1500	120	2019		on	hyvä	C2018
Alikerava	1h, kt	kt	3100	151900	4900	2019	3/6	on	hyvä	C2013
Alikerava	1h, kt	kt	2750	113032	4110	2019	2/8	on	hyvä	C2018
Alikerava	1h, kt	kt	2750	118999	4327	2019	4/8	on	hyvä	C2018
Alikerava	1h, kt	kt	2150	103905	4833	2019	2/8	on	hyvä	C2018
Sampola	1h,k, parvi	kt	3100	164700	5313	2019	3/4	on	hyvä	B2018
Jaakkola	1h,kk	kt	4000	86000	2150	1974	3/3	ei	tyyd.	E2007
Alikerava	1h, kt	kt	3300	149990	4545	2019	1/6	on	hyvä	C2013
Alikerava	1h, kt	kt	2500	114085	4563	2019	3/8	on	hyvä	C2018
Jaakkola	1h, k, parveke	kt	3700	103000	2784	1954	3/3	ei	hyvä	
Alikerava	1h, kt	kt	2500	115489	4620	2019	3/8	on	hyvä	C2018
Sampola	1h,k, parvi	kt	3100	164700	5313	2019	3/4	on	hyvä	B2018
Alikerava	1h, kt, parveke	kt	2300	115808	5035	2019	5/8	ei	hyvä	
Sampola	1h,k	kt	3100	159650	5150	2019	1/4	on	hyvä	B2018
Alikerava	1h, kt	kt	2150	101097	4702	2019	1/8	on	hyvä	C2018
Alikerava	1h, kt	kt	2150	107064	4980	2019	3/8	on	hyvä	C2018
Alikerava	1h, kt	kt	2750	113032	4110	2019	2/8	on	hyvä	C2018
Alikerava	1h, kt	kt	2750	115840	4212	2019	3/8	on	hyvä	C2018
Sampola	1h,k	kt	2300	128250	5576	2019	1/4	on	hyvä	B2018
Sampola	1h,k	kt	2700	139860	5180	2019	1/4	on	hyvä	B2018
Alikerava	2h, kt	kt	3200	154102	4816	2019	8/8	on	hyvä	C2018
Alikerava	2h, kt	kt	3200	145767	4555	2019	6/8	on	hyvä	C2018
Alikerava	2h, kt	kt	3200	155367	4855	2019	8/8	on	hyvä	C2018
Sampola	2h,kt	kt	5000	192300	3846	2020	1/3	ei	hyvä	
Alikerava	2h, kt	kt	3550	154102	4341	2019	7/8	on	hyvä	C2018
Sampola	2h,k, parvi	kt	4000	216800	5420	2019	3/4	on	hyvä	B2018
Jaakkola	2h, k, kph ja l...	kt	6350	123000	1937	1974	1/4	ei	hyvä	E2007
Jaakkola	2h, kk, s, kph ...	kt	4400	145000	3295	2004	4/7	on	hyvä	C2007
Alikerava	2h, kt	kt	3200	141114	4410	2019	5/8	on	hyvä	C2018
Jaakkola	2h,k,s	kt	6000	185000	3083	2007	5/8	on	hyvä	E2013
Jaakkola	2h,kk,s	kt	4400	142000	3227	2003	6/7	on	hyvä	D2007
Jaakkola	2hh, kk, s, kph...	kt	4400	146500	3330	2004	6/7	on	hyvä	C2007
Jaakkola	2h, k, rt, kph,...	kt	6350	128000	2016	1976	2/3	ei	hyvä	
Jaakkola	2h, kk, s, kph ...	kt	4800	155000	3229	2006	5/7	on	hyvä	B2007
Alikerava	2h, kt, parveke	kt	4250	175071	4119	2019	8/8	ei	hyvä	
Alikerava	2h, kt	kt	3200	129881	4059	2019	2/8	on	hyvä	C2018
Alikerava	2h, kt	kt	3200	136902	4278	2019	4/8	on	hyvä	C2018
Alikerava	2h, kt, parveke	kt	3700	135925	3674	2019	2/8	ei	hyvä	
