Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Rajamäki	2h+kk+p	kt	4200	72000	1714	1972	1/3	ei	hyvä	D2013
Rajamäki	2h, k, s, teras...	rt	6250	132500	2120	1987	1/1	ei	tyyd.	
Rajamäki	2h, k, s + varasto	rt	5700	100000	1754	1990	1/1	ei	tyyd.	E2013
Rajamäki	2h, k, s	rt	5350	124000	2318	2003	1/1	ei	hyvä	
Rajamäki	2h, k, parveke	kt	5700	65000	1140	1970	2/2	ei	hyvä	F
Rajamäki	2h, k, s	rt	5000	144000	2880	2011	1/1	ei	hyvä	B2007
Rajamäki	2-3 h, avokeitt...	rt	6600	153000	2318	2000	-1/2	ei	hyvä	
Rajamäki	2h,k,kh	kt	5100	51000	1000	1961	1/2	ei	hyvä	E2013
Rajamäki	2h+k+s	rt	5400	151000	2796	2013	1/1	ei	hyvä	B2007
Rajamäki	2k,k,s	kt	5800	95000	1638	1985	2/3	ei	hyvä	G2013
Rajamäki	2h,k,p	kt	5600	69000	1232	1973	1/3	ei	tyyd.	D2013
Rajamäki	2h, k, kph, s, ...	rt	5300	125000	2358	2002	1/1	ei	hyvä	E
Rajamäki	2h+k+s	rt	6300	112000	1778	1989	1/1	ei	hyvä	
Rajamäki	3h,k,s	rt	7000	115000	1643	1981	1/1	ei	tyyd.	F2013
Rajamäki	3H+KK+S	kt	6700	147000	2194	2005	2/4	ei	hyvä	
Rajamäki	3h,k,s	kt	7800	135000	1731	1990	3/3	ei	hyvä	F2013
Rajamäki	3-4h, k, pesuh,...	rt	10000	225000	2250	2013	1/1	ei	hyvä	
Rajamäki	4h	ok	9700	278000	2866	2019		ei	hyvä	B2018
Rajamäki	2 omakotitaloa	ok	12000	151000	1258	1920	2/2	ei	hyvä	
Rajamäki	4h, k, s, khh +...	ok	10700	270000	2523	2019	-1/1	ei	hyvä	B2018
Rajamäki	4h,k,khh,s	rt	10000	228000	2280	2013		ei	hyvä	B2007
Rajamäki	4h, k, s, at	ok	9900	129000	1303	1981	-1/1	ei	huono	
Rajamäki	4h, k, s, khh +...	ok	10500	273000	2600	2019	-1/1	ei	hyvä	B2018
Rajamäki	4h, k, s, autot...	ok	12600	228200	1811	1975		ei	hyvä	E2018
Rajamäki	5h, k, khh, sau...	ok	15400	290000	1883	2003		ei	hyvä	
Herunen	6h, k, th, khh,...	ok	18700	258000	1380	1994	-1/2	ei	hyvä	B2018
Rajamäki	4h, k, apuk, sa...	ok	11000	188000	1709	1970	-1/1	ei	tyyd.	
Herunen	4h,k,s,var, ak	ok	10600	119000	1123	1975		ei	tyyd.	
Rajamäki	4h, k, s, khh, ...	rt	10000	249000	2490	2018	-1/1	ei	hyvä	B2007
Rajamäki	6h, k, ruok.til...	ok	17100	280000	1637	2003	-1/2	ei	hyvä	
Rajamäki	4h, k, erill. w...	ok	13000	220000	1692	1974	-1/1	ei	hyvä	
Herunen	4h + keitti...	ok	17000	155000	912	1991		ei	tyyd.	
Rajamäki	4h, k, s	rt	8850	167500	1893	1992	1/1	ei	hyvä	
Rajamäki	4h,k,s	rt	8700	158500	1822	1976	1/1	ei	hyvä	
Rajamäki	4h,k,khh,s,var	ok	11400	198000	1737	1976		ei	tyyd.	
Rajamäki	5h,k,khh,s,at	ok	14900	367500	2466	2011		ei	hyvä	B2007
