Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pakkala	1h+alkovi+k+par...	kt	3250	140000	4308	2009	2/5	on	hyvä	C
Pakkala	1h+alk+kt	kt	3300	158000	4788	2011	1/5	ei	hyvä	
Aviapolis	1h, kt	kt	3350	161000	4806	2018	1/5	on	hyvä	C2013
Pakkala	2h, k, kph, s, ...	kt	4650	219000	4710	2012	3/4	on	hyvä	C2013
Pakkala	1h+alk+kt+s	kt	3900	183500	4705	2010	2/5	on	hyvä	C2013
Aviapolis	2h, kt, kph, la...	kt	4200	201000	4786	2019	4/8	on	hyvä	C2017
Aviapolis	2h, k, kph, las...	kt	4550	212000	4659	2019	4/5	on	hyvä	C2017
Pakkala	2h+kt+s+vh+p	kt	4650	206500	4441	2012	2/4	ei	hyvä	
Kartanonkoski	2h, kt, s, p	kt	5050	225000	4455	2010	2/4	on	hyvä	D
Pakkala	2h+kk+s	kt	5300	204500	3858	2008	4/4	on	hyvä	D2013
Pakkala	2h,kt,s,lasitet...	kt	4700	206000	4383	2012	1/4	on	hyvä	C2013
Pakkala	2h, k, s, kph, ...	kt	5200	189500	3644	2007	4/4	on	tyyd.	F2013
Pakkala	2h+kk+s	kt	5300	187000	3528	2008	1/4	on	hyvä	D2013
Pakkala	2h+kt+s	kt	5200	199500	3837	2008	4/4	on	hyvä	D2013
Pakkala	2h, kt, s	kt	4550	205000	4505	2011	5/5	on	hyvä	C
Pakkala	3h, k, kph, s, wc	rt	7850	312000	3975	2013	1/2	ei	hyvä	
Pakkala	3h, kk, s	kt	6550	251000	3832	2005	3/4	on	hyvä	E2007
Pakkala	3h, avok, s, p,...	rt	8200	280000	3415	2000	-1/2	ei	hyvä	D
Pakkala	3h, kk, s, tera...	kt	6900	260000	3768	2007	1/5	on	hyvä	F2013
Pakkala	3h, k, s, p	kt	7150	260000	3636	2005	2/4	on	hyvä	E
Pakkala	3 h, k, s, eril...	rt	8250	269100	3262	2000	2/2	ei	tyyd.	D
Pakkala	3h+k+s	kt	6800	260000	3824	2008	2/4	on	hyvä	D2013
Pakkala	4h+kt+s	rt	8450	340000	4024	2015	2/2	ei	hyvä	
Pakkala	4h,k,s,khh	kt	8500	325000	3824	2013	4/4	on	hyvä	C2013
Pakkala	4 h, avok, kph,...	kt	8500	320000	3765	2013	2/4	on	hyvä	C2013
