Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lentävänniemi	1h,kt	kt	3200	108753	3399	2019	1/6	on	hyvä	C2013
Lentävänniemi	1h,kt	kt	3200	113812	3557	2019	1/6	on	hyvä	C2013
Lentävänniemi	1h, kt	kt	3300	136000	4121	2019	2/6	on		C2013
Lentävänniemi	1h, kt, psh, te...	kt	3250	133500	4108	2019	1/6	on	hyvä	
Niemenranta	1h, alk, kt, kp...	kt	2950	120000	4068	2016	1/2	ei	hyvä	
Lentävänniemi	1h, kt	kt	3300	136000	4121	2019	2/6	on		C2013
Lentävänniemi	1h,kt	kt	3200	116552	3642	2019	4/6	on	hyvä	C2013
Lentävänniemi	1h,kt	kt	2900	98282	3389	2019	2/6	on	hyvä	C2013
Lentävänniemi	1h,kt	kt	2900	100135	3453	2019	3/6	on	hyvä	C2013
Lentävänniemi	1h,kt	kt	2900	105009	3621	2019	4/6	on	hyvä	C2013
Lentävänniemi	1h,kt	kt	2900	116612	4021	2019	6/6	on	hyvä	C2013
Lentävänniemi	1h+kt	kt	2500	98000	3920	2018	1/8	on	hyvä	C
Lentävänniemi	autohallipaikka	kt	1250	15980	1278	2019		on	hyvä	
Lentävänniemi	autohallipaikka	kt	1250	14000	1120	2019		on	hyvä	
Lentävänniemi	autohallipaikka	kt	1250	13140	1051	2019		on	hyvä	
Lentävänniemi	1h+kt	kt	2500	111233	4449	2018	4/8	on	hyvä	C
Lentävänniemi	1h+kt	kt	2500	113233	4529	2018	5/8	on	hyvä	C
Lentävänniemi	1h+kt	kt	2500	115233	4609	2018	6/8	on	hyvä	C
Lentävänniemi	1h+kt	kt	2500	112900	4516	2018	4/8	on	hyvä	C
Lentävänniemi	autohallipaikka	kt	1250	15980	1278	2019		on	hyvä	
Lentävänniemi	1h, kt	kt	3300	143820	4358	2019	6/6	on		C2013
Lentävänniemi	autohallipaikka	kt	1250	15980	1278	2019		on	hyvä	
Lentävänniemi	autohallipaikka	kt	1250	15980	1278	2019		on	hyvä	
Lentävänniemi	1h+kt	kt	2750	112900	4105	2018	3/8	on	hyvä	C
Lentävänniemi	AUTOKATOS	kt	2000	9000	450	2019	1/6	on	hyvä	C2013
Lentävänniemi	1h+kt	kt	2500	109900	4396	2018	3/8	on	hyvä	C
Lentävänniemi	1h+kt	kt	2500	118900	4756	2018	7/8	on	hyvä	C
Lentävänniemi	1h+kt	kt	2900	131920	4549	2019	6/6	on	hyvä	
Lentävänniemi	1h,kt	kt	3200	125361	3918	2019	4/6	on	hyvä	C2013
Lentävänniemi	1h+kt	kt	2500	109900	4396	2018	3/8	on	hyvä	
Lentävänniemi	1h+kt	kt	2750	118900	4324	2018	6/8	on	hyvä	
Lentävänniemi	1h+kt	kt	2750	119900	4360	2018	7/8	on	hyvä	
Lentävänniemi	1h+kt	kt	2750	120900	4396	2018	8/8	on	hyvä	
Lentävänniemi	1h+kt	kt	2650	113900	4298	2018	4/8	on	hyvä	
Lentävänniemi	AUTOKATOS	kt	1200	9000	750	2019	1/6	on	hyvä	C2013
Lentävänniemi	1h, kt, psh, p	kt	3250	139740	4300	2019	5/6	on	hyvä	
Lentävänniemi	1h, kt	kt	2900	129880	4479	2019	5/6	on		C2013
Lentävänniemi	1h, kt	kt	2900	126820	4373	2019	2/6	on		C2013
Lentävänniemi	1h, kt	kt	2900	127840	4408	2019	3/6	on		C2013
Lentävänniemi	1h, kt	kt	3300	138040	4183	2019	4/6	on		C2013
Lentävänniemi	AUTOKATOS	kt	2000	4500	225	2019	1/6	on	hyvä	C2013
Lentävänniemi	1h, avok, rp	kt	2750	113988	4145	2019	4/6	on	hyvä	C2013
Lentävänniemi	1h, avok, rp	kt	2750	113988	4145	2019	4/6	on	hyvä	C2013
Lentävänniemi	1h, avok, rp	kt	2750	115828	4212	2019	5/6	on	hyvä	C2013
Lentävänniemi	1h, avok, rp	kt	2750	115828	4212	2019	5/6	on	hyvä	C2013
Lentävänniemi	1h, avok, rp	kt	2750	118588	4312	2019	6/6	on	hyvä	C2013
Lentävänniemi	1h,kt	kt	2900	107153	3695	2019	1/6	on	hyvä	C2013
Lentävänniemi	1h, alkovi, kk,...	kt	3800	90500	2382	1977	2/6	on	hyvä	C2013
Lentävänniemi	1h, kt, kph, la...	kt	2750	125000	4545	2018	4/6	on	hyvä	
Lentävänniemi	1h, kt	kt	2900	126820	4373	2019	2/6	on	hyvä	C2013
Lentävänniemi	1h+tpk+s+lasite...	kt	4200	149000	3548	2013	4/8	on	hyvä	C2013
Lentävänniemi	1h, kt, kph, pa...	kt	2900	131920	4549	2019	6/6	on	hyvä	
